,result,table,_start,_stop,_time,_value,_field,_measurement,inventory-cluster-id,inventory-rack-id,inventory-server-id,node_fqdn,plugin,status,vm_id,vm_name

,result,table,_start,_stop,_time,_value,_field,_measurement,inventory-cluster-id,inventory-rack-id,inventory-server-id,node_fqdn,plugin,status,vm_id,vm_name
,_result,30,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:00:03Z,0.261894477627712,cpuload,computational_measurements,flux,r4,flux-node1,flux-node1.av.it.pt,proxmox,running,301,neuronet-k8s-m2
,_result,30,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:01:04Z,0.247275439826087,cpuload,computational_measurements,flux,r4,flux-node1,flux-node1.av.it.pt,proxmox,running,301,neuronet-k8s-m2
,_result,30,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:02:04Z,0.252095094390213,cpuload,computational_measurements,flux,r4,flux-node1,flux-node1.av.it.pt,proxmox,running,301,neuronet-k8s-m2
,_result,30,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:03:06Z,0.245661380597408,cpuload,computational_measurements,flux,r4,flux-node1,flux-node1.av.it.pt,proxmox,running,301,neuronet-k8s-m2
,_result,30,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:04:03Z,0.255463128312508,cpuload,computational_measurements,flux,r4,flux-node1,flux-node1.av.it.pt,proxmox,running,301,neuronet-k8s-m2
,_result,30,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:05:08Z,0.256966499731623,cpuload,computational_measurements,flux,r4,flux-node1,flux-node1.av.it.pt,proxmox,running,301,neuronet-k8s-m2
,_result,30,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:06:07Z,0.260258268169371,cpuload,computational_measurements,flux,r4,flux-node1,flux-node1.av.it.pt,proxmox,running,301,neuronet-k8s-m2
,_result,30,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:07:07Z,0.256496266905668,cpuload,computational_measurements,flux,r4,flux-node1,flux-node1.av.it.pt,proxmox,running,301,neuronet-k8s-m2
,_result,30,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:08:06Z,0.252782867459474,cpuload,computational_measurements,flux,r4,flux-node1,flux-node1.av.it.pt,proxmox,running,301,neuronet-k8s-m2
,_result,30,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:09:03Z,0.259842162266265,cpuload,computational_measurements,flux,r4,flux-node1,flux-node1.av.it.pt,proxmox,running,301,neuronet-k8s-m2

,result,table,_start,_stop,_time,_value,_field,_measurement,inventory-cluster-id,inventory-rack-id,inventory-server-id,node_fqdn,plugin,status,vm_id,vm_name
,_result,31,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:00:03Z,34359738368,disk_free,computational_measurements,flux,r4,flux-node1,flux-node1.av.it.pt,proxmox,running,301,neuronet-k8s-m2
,_result,31,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:01:04Z,34359738368,disk_free,computational_measurements,flux,r4,flux-node1,flux-node1.av.it.pt,proxmox,running,301,neuronet-k8s-m2
,_result,31,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:02:04Z,34359738368,disk_free,computational_measurements,flux,r4,flux-node1,flux-node1.av.it.pt,proxmox,running,301,neuronet-k8s-m2
,_result,31,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:03:06Z,34359738368,disk_free,computational_measurements,flux,r4,flux-node1,flux-node1.av.it.pt,proxmox,running,301,neuronet-k8s-m2
,_result,31,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:04:03Z,34359738368,disk_free,computational_measurements,flux,r4,flux-node1,flux-node1.av.it.pt,proxmox,running,301,neuronet-k8s-m2
,_result,31,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:05:08Z,34359738368,disk_free,computational_measurements,flux,r4,flux-node1,flux-node1.av.it.pt,proxmox,running,301,neuronet-k8s-m2
,_result,31,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:06:07Z,34359738368,disk_free,computational_measurements,flux,r4,flux-node1,flux-node1.av.it.pt,proxmox,running,301,neuronet-k8s-m2
,_result,31,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:07:07Z,34359738368,disk_free,computational_measurements,flux,r4,flux-node1,flux-node1.av.it.pt,proxmox,running,301,neuronet-k8s-m2
,_result,31,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:08:06Z,34359738368,disk_free,computational_measurements,flux,r4,flux-node1,flux-node1.av.it.pt,proxmox,running,301,neuronet-k8s-m2
,_result,31,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:09:03Z,34359738368,disk_free,computational_measurements,flux,r4,flux-node1,flux-node1.av.it.pt,proxmox,running,301,neuronet-k8s-m2
,_result,32,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:00:03Z,34359738368,disk_total,computational_measurements,flux,r4,flux-node1,flux-node1.av.it.pt,proxmox,running,301,neuronet-k8s-m2
,_result,32,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:01:04Z,34359738368,disk_total,computational_measurements,flux,r4,flux-node1,flux-node1.av.it.pt,proxmox,running,301,neuronet-k8s-m2
,_result,32,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:02:04Z,34359738368,disk_total,computational_measurements,flux,r4,flux-node1,flux-node1.av.it.pt,proxmox,running,301,neuronet-k8s-m2
,_result,32,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:03:06Z,34359738368,disk_total,computational_measurements,flux,r4,flux-node1,flux-node1.av.it.pt,proxmox,running,301,neuronet-k8s-m2
,_result,32,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:04:03Z,34359738368,disk_total,computational_measurements,flux,r4,flux-node1,flux-node1.av.it.pt,proxmox,running,301,neuronet-k8s-m2
,_result,32,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:05:08Z,34359738368,disk_total,computational_measurements,flux,r4,flux-node1,flux-node1.av.it.pt,proxmox,running,301,neuronet-k8s-m2
,_result,32,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:06:07Z,34359738368,disk_total,computational_measurements,flux,r4,flux-node1,flux-node1.av.it.pt,proxmox,running,301,neuronet-k8s-m2
,_result,32,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:07:07Z,34359738368,disk_total,computational_measurements,flux,r4,flux-node1,flux-node1.av.it.pt,proxmox,running,301,neuronet-k8s-m2
,_result,32,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:08:06Z,34359738368,disk_total,computational_measurements,flux,r4,flux-node1,flux-node1.av.it.pt,proxmox,running,301,neuronet-k8s-m2
,_result,32,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:09:03Z,34359738368,disk_total,computational_measurements,flux,r4,flux-node1,flux-node1.av.it.pt,proxmox,running,301,neuronet-k8s-m2
,_result,33,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:00:03Z,0,disk_used,computational_measurements,flux,r4,flux-node1,flux-node1.av.it.pt,proxmox,running,301,neuronet-k8s-m2
,_result,33,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:01:04Z,0,disk_used,computational_measurements,flux,r4,flux-node1,flux-node1.av.it.pt,proxmox,running,301,neuronet-k8s-m2
,_result,33,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:02:04Z,0,disk_used,computational_measurements,flux,r4,flux-node1,flux-node1.av.it.pt,proxmox,running,301,neuronet-k8s-m2
,_result,33,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:03:06Z,0,disk_used,computational_measurements,flux,r4,flux-node1,flux-node1.av.it.pt,proxmox,running,301,neuronet-k8s-m2
,_result,33,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:04:03Z,0,disk_used,computational_measurements,flux,r4,flux-node1,flux-node1.av.it.pt,proxmox,running,301,neuronet-k8s-m2
,_result,33,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:05:08Z,0,disk_used,computational_measurements,flux,r4,flux-node1,flux-node1.av.it.pt,proxmox,running,301,neuronet-k8s-m2
,_result,33,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:06:07Z,0,disk_used,computational_measurements,flux,r4,flux-node1,flux-node1.av.it.pt,proxmox,running,301,neuronet-k8s-m2
,_result,33,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:07:07Z,0,disk_used,computational_measurements,flux,r4,flux-node1,flux-node1.av.it.pt,proxmox,running,301,neuronet-k8s-m2
,_result,33,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:08:06Z,0,disk_used,computational_measurements,flux,r4,flux-node1,flux-node1.av.it.pt,proxmox,running,301,neuronet-k8s-m2
,_result,33,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:09:03Z,0,disk_used,computational_measurements,flux,r4,flux-node1,flux-node1.av.it.pt,proxmox,running,301,neuronet-k8s-m2

,result,table,_start,_stop,_time,_value,_field,_measurement,inventory-cluster-id,inventory-rack-id,inventory-server-id,node_fqdn,plugin,status,vm_id,vm_name
,_result,34,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:00:03Z,0,disk_used_percentage,computational_measurements,flux,r4,flux-node1,flux-node1.av.it.pt,proxmox,running,301,neuronet-k8s-m2
,_result,34,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:01:04Z,0,disk_used_percentage,computational_measurements,flux,r4,flux-node1,flux-node1.av.it.pt,proxmox,running,301,neuronet-k8s-m2
,_result,34,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:02:04Z,0,disk_used_percentage,computational_measurements,flux,r4,flux-node1,flux-node1.av.it.pt,proxmox,running,301,neuronet-k8s-m2
,_result,34,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:03:06Z,0,disk_used_percentage,computational_measurements,flux,r4,flux-node1,flux-node1.av.it.pt,proxmox,running,301,neuronet-k8s-m2
,_result,34,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:04:03Z,0,disk_used_percentage,computational_measurements,flux,r4,flux-node1,flux-node1.av.it.pt,proxmox,running,301,neuronet-k8s-m2
,_result,34,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:05:08Z,0,disk_used_percentage,computational_measurements,flux,r4,flux-node1,flux-node1.av.it.pt,proxmox,running,301,neuronet-k8s-m2
,_result,34,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:06:07Z,0,disk_used_percentage,computational_measurements,flux,r4,flux-node1,flux-node1.av.it.pt,proxmox,running,301,neuronet-k8s-m2
,_result,34,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:07:07Z,0,disk_used_percentage,computational_measurements,flux,r4,flux-node1,flux-node1.av.it.pt,proxmox,running,301,neuronet-k8s-m2
,_result,34,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:08:06Z,0,disk_used_percentage,computational_measurements,flux,r4,flux-node1,flux-node1.av.it.pt,proxmox,running,301,neuronet-k8s-m2
,_result,34,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:09:03Z,0,disk_used_percentage,computational_measurements,flux,r4,flux-node1,flux-node1.av.it.pt,proxmox,running,301,neuronet-k8s-m2

,result,table,_start,_stop,_time,_value,_field,_measurement,inventory-cluster-id,inventory-rack-id,inventory-server-id,node_fqdn,plugin,status,vm_id,vm_name
,_result,35,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:00:03Z,391794688,mem_free,computational_measurements,flux,r4,flux-node1,flux-node1.av.it.pt,proxmox,running,301,neuronet-k8s-m2
,_result,35,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:01:04Z,393474048,mem_free,computational_measurements,flux,r4,flux-node1,flux-node1.av.it.pt,proxmox,running,301,neuronet-k8s-m2
,_result,35,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:02:04Z,389349376,mem_free,computational_measurements,flux,r4,flux-node1,flux-node1.av.it.pt,proxmox,running,301,neuronet-k8s-m2
,_result,35,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:03:06Z,393064448,mem_free,computational_measurements,flux,r4,flux-node1,flux-node1.av.it.pt,proxmox,running,301,neuronet-k8s-m2
,_result,35,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:04:03Z,387088384,mem_free,computational_measurements,flux,r4,flux-node1,flux-node1.av.it.pt,proxmox,running,301,neuronet-k8s-m2
,_result,35,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:05:08Z,387072000,mem_free,computational_measurements,flux,r4,flux-node1,flux-node1.av.it.pt,proxmox,running,301,neuronet-k8s-m2
,_result,35,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:06:07Z,389709824,mem_free,computational_measurements,flux,r4,flux-node1,flux-node1.av.it.pt,proxmox,running,301,neuronet-k8s-m2
,_result,35,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:07:07Z,386351104,mem_free,computational_measurements,flux,r4,flux-node1,flux-node1.av.it.pt,proxmox,running,301,neuronet-k8s-m2
,_result,35,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:08:06Z,385581056,mem_free,computational_measurements,flux,r4,flux-node1,flux-node1.av.it.pt,proxmox,running,301,neuronet-k8s-m2
,_result,35,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:09:03Z,381751296,mem_free,computational_measurements,flux,r4,flux-node1,flux-node1.av.it.pt,proxmox,running,301,neuronet-k8s-m2
,_result,36,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:00:03Z,4294967296,mem_total,computational_measurements,flux,r4,flux-node1,flux-node1.av.it.pt,proxmox,running,301,neuronet-k8s-m2
,_result,36,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:01:04Z,4294967296,mem_total,computational_measurements,flux,r4,flux-node1,flux-node1.av.it.pt,proxmox,running,301,neuronet-k8s-m2
,_result,36,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:02:04Z,4294967296,mem_total,computational_measurements,flux,r4,flux-node1,flux-node1.av.it.pt,proxmox,running,301,neuronet-k8s-m2
,_result,36,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:03:06Z,4294967296,mem_total,computational_measurements,flux,r4,flux-node1,flux-node1.av.it.pt,proxmox,running,301,neuronet-k8s-m2
,_result,36,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:04:03Z,4294967296,mem_total,computational_measurements,flux,r4,flux-node1,flux-node1.av.it.pt,proxmox,running,301,neuronet-k8s-m2
,_result,36,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:05:08Z,4294967296,mem_total,computational_measurements,flux,r4,flux-node1,flux-node1.av.it.pt,proxmox,running,301,neuronet-k8s-m2
,_result,36,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:06:07Z,4294967296,mem_total,computational_measurements,flux,r4,flux-node1,flux-node1.av.it.pt,proxmox,running,301,neuronet-k8s-m2
,_result,36,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:07:07Z,4294967296,mem_total,computational_measurements,flux,r4,flux-node1,flux-node1.av.it.pt,proxmox,running,301,neuronet-k8s-m2
,_result,36,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:08:06Z,4294967296,mem_total,computational_measurements,flux,r4,flux-node1,flux-node1.av.it.pt,proxmox,running,301,neuronet-k8s-m2
,_result,36,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:09:03Z,4294967296,mem_total,computational_measurements,flux,r4,flux-node1,flux-node1.av.it.pt,proxmox,running,301,neuronet-k8s-m2
,_result,37,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:00:03Z,3903172608,mem_used,computational_measurements,flux,r4,flux-node1,flux-node1.av.it.pt,proxmox,running,301,neuronet-k8s-m2
,_result,37,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:01:04Z,3901493248,mem_used,computational_measurements,flux,r4,flux-node1,flux-node1.av.it.pt,proxmox,running,301,neuronet-k8s-m2
,_result,37,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:02:04Z,3905617920,mem_used,computational_measurements,flux,r4,flux-node1,flux-node1.av.it.pt,proxmox,running,301,neuronet-k8s-m2
,_result,37,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:03:06Z,3901902848,mem_used,computational_measurements,flux,r4,flux-node1,flux-node1.av.it.pt,proxmox,running,301,neuronet-k8s-m2
,_result,37,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:04:03Z,3907878912,mem_used,computational_measurements,flux,r4,flux-node1,flux-node1.av.it.pt,proxmox,running,301,neuronet-k8s-m2
,_result,37,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:05:08Z,3907895296,mem_used,computational_measurements,flux,r4,flux-node1,flux-node1.av.it.pt,proxmox,running,301,neuronet-k8s-m2
,_result,37,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:06:07Z,3905257472,mem_used,computational_measurements,flux,r4,flux-node1,flux-node1.av.it.pt,proxmox,running,301,neuronet-k8s-m2
,_result,37,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:07:07Z,3908616192,mem_used,computational_measurements,flux,r4,flux-node1,flux-node1.av.it.pt,proxmox,running,301,neuronet-k8s-m2
,_result,37,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:08:06Z,3909386240,mem_used,computational_measurements,flux,r4,flux-node1,flux-node1.av.it.pt,proxmox,running,301,neuronet-k8s-m2
,_result,37,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:09:03Z,3913216000,mem_used,computational_measurements,flux,r4,flux-node1,flux-node1.av.it.pt,proxmox,running,301,neuronet-k8s-m2

,result,table,_start,_stop,_time,_value,_field,_measurement,inventory-cluster-id,inventory-rack-id,inventory-server-id,node_fqdn,plugin,status,vm_id,vm_name
,_result,38,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:00:03Z,90.8778190612793,mem_used_percentage,computational_measurements,flux,r4,flux-node1,flux-node1.av.it.pt,proxmox,running,301,neuronet-k8s-m2
,_result,38,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:01:04Z,90.83871841430664,mem_used_percentage,computational_measurements,flux,r4,flux-node1,flux-node1.av.it.pt,proxmox,running,301,neuronet-k8s-m2
,_result,38,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:02:04Z,90.93475341796875,mem_used_percentage,computational_measurements,flux,r4,flux-node1,flux-node1.av.it.pt,proxmox,running,301,neuronet-k8s-m2
,_result,38,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:03:06Z,90.8482551574707,mem_used_percentage,computational_measurements,flux,r4,flux-node1,flux-node1.av.it.pt,proxmox,running,301,neuronet-k8s-m2
,_result,38,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:04:03Z,90.98739624023438,mem_used_percentage,computational_measurements,flux,r4,flux-node1,flux-node1.av.it.pt,proxmox,running,301,neuronet-k8s-m2
,_result,38,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:05:08Z,90.98777770996094,mem_used_percentage,computational_measurements,flux,r4,flux-node1,flux-node1.av.it.pt,proxmox,running,301,neuronet-k8s-m2
,_result,38,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:06:07Z,90.92636108398438,mem_used_percentage,computational_measurements,flux,r4,flux-node1,flux-node1.av.it.pt,proxmox,running,301,neuronet-k8s-m2
,_result,38,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:07:07Z,91.00456237792969,mem_used_percentage,computational_measurements,flux,r4,flux-node1,flux-node1.av.it.pt,proxmox,running,301,neuronet-k8s-m2
,_result,38,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:08:06Z,91.02249145507812,mem_used_percentage,computational_measurements,flux,r4,flux-node1,flux-node1.av.it.pt,proxmox,running,301,neuronet-k8s-m2
,_result,38,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:09:03Z,91.11166000366211,mem_used_percentage,computational_measurements,flux,r4,flux-node1,flux-node1.av.it.pt,proxmox,running,301,neuronet-k8s-m2

,result,table,_start,_stop,_time,_value,_field,_measurement,inventory-cluster-id,inventory-rack-id,inventory-server-id,node_fqdn,plugin,status,vm_id,vm_name
,_result,39,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:00:03Z,running,status,computational_measurements,flux,r4,flux-node1,flux-node1.av.it.pt,proxmox,running,301,neuronet-k8s-m2
,_result,39,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:01:04Z,running,status,computational_measurements,flux,r4,flux-node1,flux-node1.av.it.pt,proxmox,running,301,neuronet-k8s-m2
,_result,39,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:02:04Z,running,status,computational_measurements,flux,r4,flux-node1,flux-node1.av.it.pt,proxmox,running,301,neuronet-k8s-m2
,_result,39,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:03:06Z,running,status,computational_measurements,flux,r4,flux-node1,flux-node1.av.it.pt,proxmox,running,301,neuronet-k8s-m2
,_result,39,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:04:03Z,running,status,computational_measurements,flux,r4,flux-node1,flux-node1.av.it.pt,proxmox,running,301,neuronet-k8s-m2
,_result,39,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:05:08Z,running,status,computational_measurements,flux,r4,flux-node1,flux-node1.av.it.pt,proxmox,running,301,neuronet-k8s-m2
,_result,39,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:06:07Z,running,status,computational_measurements,flux,r4,flux-node1,flux-node1.av.it.pt,proxmox,running,301,neuronet-k8s-m2
,_result,39,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:07:07Z,running,status,computational_measurements,flux,r4,flux-node1,flux-node1.av.it.pt,proxmox,running,301,neuronet-k8s-m2
,_result,39,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:08:06Z,running,status,computational_measurements,flux,r4,flux-node1,flux-node1.av.it.pt,proxmox,running,301,neuronet-k8s-m2
,_result,39,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:09:03Z,running,status,computational_measurements,flux,r4,flux-node1,flux-node1.av.it.pt,proxmox,running,301,neuronet-k8s-m2

,result,table,_start,_stop,_time,_value,_field,_measurement,inventory-cluster-id,inventory-rack-id,inventory-server-id,node_fqdn,plugin,status,vm_id,vm_name
,_result,40,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:00:03Z,0,swap_free,computational_measurements,flux,r4,flux-node1,flux-node1.av.it.pt,proxmox,running,301,neuronet-k8s-m2
,_result,40,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:01:04Z,0,swap_free,computational_measurements,flux,r4,flux-node1,flux-node1.av.it.pt,proxmox,running,301,neuronet-k8s-m2
,_result,40,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:02:04Z,0,swap_free,computational_measurements,flux,r4,flux-node1,flux-node1.av.it.pt,proxmox,running,301,neuronet-k8s-m2
,_result,40,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:03:06Z,0,swap_free,computational_measurements,flux,r4,flux-node1,flux-node1.av.it.pt,proxmox,running,301,neuronet-k8s-m2
,_result,40,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:04:03Z,0,swap_free,computational_measurements,flux,r4,flux-node1,flux-node1.av.it.pt,proxmox,running,301,neuronet-k8s-m2
,_result,40,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:05:08Z,0,swap_free,computational_measurements,flux,r4,flux-node1,flux-node1.av.it.pt,proxmox,running,301,neuronet-k8s-m2
,_result,40,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:06:07Z,0,swap_free,computational_measurements,flux,r4,flux-node1,flux-node1.av.it.pt,proxmox,running,301,neuronet-k8s-m2
,_result,40,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:07:07Z,0,swap_free,computational_measurements,flux,r4,flux-node1,flux-node1.av.it.pt,proxmox,running,301,neuronet-k8s-m2
,_result,40,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:08:06Z,0,swap_free,computational_measurements,flux,r4,flux-node1,flux-node1.av.it.pt,proxmox,running,301,neuronet-k8s-m2
