,result,table,_start,_stop,_time,_value,_field,_measurement,inventory-rack-id,inventory-server-id,placement,plugin,url
,_result,0,2025-07-30T13:59:51.982626939Z,2025-07-30T14:09:51.982626939Z,2025-07-30T14:00:02Z,53.456,activePower,energy_measurements,r4,flux-node1,left,pdu,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/16/measures
,_result,0,2025-07-30T13:59:51.982626939Z,2025-07-30T14:09:51.982626939Z,2025-07-30T14:00:32Z,55.551,activePower,energy_measurements,r4,flux-node1,left,pdu,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/16/measures
,_result,0,2025-07-30T13:59:51.982626939Z,2025-07-30T14:09:51.982626939Z,2025-07-30T14:01:02Z,64.993,activePower,energy_measurements,r4,flux-node1,left,pdu,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/16/measures
,_result,0,2025-07-30T13:59:51.982626939Z,2025-07-30T14:09:51.982626939Z,2025-07-30T14:01:32Z,57.249,activePower,energy_measurements,r4,flux-node1,left,pdu,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/16/measures
,_result,0,2025-07-30T13:59:51.982626939Z,2025-07-30T14:09:51.982626939Z,2025-07-30T14:02:02Z,57.825,activePower,energy_measurements,r4,flux-node1,left,pdu,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/16/measures
,_result,0,2025-07-30T13:59:51.982626939Z,2025-07-30T14:09:51.982626939Z,2025-07-30T14:03:32Z,58.076,activePower,energy_measurements,r4,flux-node1,left,pdu,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/16/measures
,_result,0,2025-07-30T13:59:51.982626939Z,2025-07-30T14:09:51.982626939Z,2025-07-30T14:04:02Z,54.935,activePower,energy_measurements,r4,flux-node1,left,pdu,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/16/measures
,_result,0,2025-07-30T13:59:51.982626939Z,2025-07-30T14:09:51.982626939Z,2025-07-30T14:04:31Z,59.141,activePower,energy_measurements,r4,flux-node1,left,pdu,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/16/measures
,_result,0,2025-07-30T13:59:51.982626939Z,2025-07-30T14:09:51.982626939Z,2025-07-30T14:05:02Z,55.36,activePower,energy_measurements,r4,flux-node1,left,pdu,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/16/measures
,_result,0,2025-07-30T13:59:51.982626939Z,2025-07-30T14:09:51.982626939Z,2025-07-30T14:05:31Z,57.078,activePower,energy_measurements,r4,flux-node1,left,pdu,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/16/measures
,_result,0,2025-07-30T13:59:51.982626939Z,2025-07-30T14:09:51.982626939Z,2025-07-30T14:06:03Z,53.754,activePower,energy_measurements,r4,flux-node1,left,pdu,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/16/measures
,_result,0,2025-07-30T13:59:51.982626939Z,2025-07-30T14:09:51.982626939Z,2025-07-30T14:06:31Z,53.074,activePower,energy_measurements,r4,flux-node1,left,pdu,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/16/measures
,_result,0,2025-07-30T13:59:51.982626939Z,2025-07-30T14:09:51.982626939Z,2025-07-30T14:07:02Z,58.06,activePower,energy_measurements,r4,flux-node1,left,pdu,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/16/measures
,_result,0,2025-07-30T13:59:51.982626939Z,2025-07-30T14:09:51.982626939Z,2025-07-30T14:07:32Z,54.489,activePower,energy_measurements,r4,flux-node1,left,pdu,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/16/measures
,_result,0,2025-07-30T13:59:51.982626939Z,2025-07-30T14:09:51.982626939Z,2025-07-30T14:08:02Z,58.835,activePower,energy_measurements,r4,flux-node1,left,pdu,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/16/measures
,_result,0,2025-07-30T13:59:51.982626939Z,2025-07-30T14:09:51.982626939Z,2025-07-30T14:08:32Z,55.181,activePower,energy_measurements,r4,flux-node1,left,pdu,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/16/measures
,_result,0,2025-07-30T13:59:51.982626939Z,2025-07-30T14:09:51.982626939Z,2025-07-30T14:09:02Z,52.478,activePower,energy_measurements,r4,flux-node1,left,pdu,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/16/measures
,_result,0,2025-07-30T13:59:51.982626939Z,2025-07-30T14:09:51.982626939Z,2025-07-30T14:09:33Z,57.117,activePower,energy_measurements,r4,flux-node1,left,pdu,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/16/measures
,_result,1,2025-07-30T13:59:51.982626939Z,2025-07-30T14:09:51.982626939Z,2025-07-30T14:00:02Z,55.106,apparentPower,energy_measurements,r4,flux-node1,left,pdu,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/16/measures
,_result,1,2025-07-30T13:59:51.982626939Z,2025-07-30T14:09:51.982626939Z,2025-07-30T14:00:32Z,61.065,apparentPower,energy_measurements,r4,flux-node1,left,pdu,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/16/measures
,_result,1,2025-07-30T13:59:51.982626939Z,2025-07-30T14:09:51.982626939Z,2025-07-30T14:01:02Z,65.816,apparentPower,energy_measurements,r4,flux-node1,left,pdu,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/16/measures
,_result,1,2025-07-30T13:59:51.982626939Z,2025-07-30T14:09:51.982626939Z,2025-07-30T14:01:32Z,57.638,apparentPower,energy_measurements,r4,flux-node1,left,pdu,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/16/measures
,_result,1,2025-07-30T13:59:51.982626939Z,2025-07-30T14:09:51.982626939Z,2025-07-30T14:02:02Z,62.906,apparentPower,energy_measurements,r4,flux-node1,left,pdu,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/16/measures
,_result,1,2025-07-30T13:59:51.982626939Z,2025-07-30T14:09:51.982626939Z,2025-07-30T14:03:32Z,56.74,apparentPower,energy_measurements,r4,flux-node1,left,pdu,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/16/measures
,_result,1,2025-07-30T13:59:51.982626939Z,2025-07-30T14:09:51.982626939Z,2025-07-30T14:04:02Z,58.588,apparentPower,energy_measurements,r4,flux-node1,left,pdu,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/16/measures
,_result,1,2025-07-30T13:59:51.982626939Z,2025-07-30T14:09:51.982626939Z,2025-07-30T14:04:31Z,57.928,apparentPower,energy_measurements,r4,flux-node1,left,pdu,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/16/measures
,_result,1,2025-07-30T13:59:51.982626939Z,2025-07-30T14:09:51.982626939Z,2025-07-30T14:05:02Z,61.192,apparentPower,energy_measurements,r4,flux-node1,left,pdu,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/16/measures
,_result,1,2025-07-30T13:59:51.982626939Z,2025-07-30T14:09:51.982626939Z,2025-07-30T14:05:31Z,54.645,apparentPower,energy_measurements,r4,flux-node1,left,pdu,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/16/measures
,_result,1,2025-07-30T13:59:51.982626939Z,2025-07-30T14:09:51.982626939Z,2025-07-30T14:06:03Z,58.425,apparentPower,energy_measurements,r4,flux-node1,left,pdu,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/16/measures
,_result,1,2025-07-30T13:59:51.982626939Z,2025-07-30T14:09:51.982626939Z,2025-07-30T14:06:31Z,59.403,apparentPower,energy_measurements,r4,flux-node1,left,pdu,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/16/measures
,_result,1,2025-07-30T13:59:51.982626939Z,2025-07-30T14:09:51.982626939Z,2025-07-30T14:07:02Z,59.232,apparentPower,energy_measurements,r4,flux-node1,left,pdu,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/16/measures
,_result,1,2025-07-30T13:59:51.982626939Z,2025-07-30T14:09:51.982626939Z,2025-07-30T14:07:32Z,57.129,apparentPower,energy_measurements,r4,flux-node1,left,pdu,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/16/measures
,_result,1,2025-07-30T13:59:51.982626939Z,2025-07-30T14:09:51.982626939Z,2025-07-30T14:08:02Z,60.075,apparentPower,energy_measurements,r4,flux-node1,left,pdu,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/16/measures
,_result,1,2025-07-30T13:59:51.982626939Z,2025-07-30T14:09:51.982626939Z,2025-07-30T14:08:32Z,56.163,apparentPower,energy_measurements,r4,flux-node1,left,pdu,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/16/measures
,_result,1,2025-07-30T13:59:51.982626939Z,2025-07-30T14:09:51.982626939Z,2025-07-30T14:09:02Z,53.583,apparentPower,energy_measurements,r4,flux-node1,left,pdu,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/16/measures
,_result,1,2025-07-30T13:59:51.982626939Z,2025-07-30T14:09:51.982626939Z,2025-07-30T14:09:33Z,57.913,apparentPower,energy_measurements,r4,flux-node1,left,pdu,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/16/measures
,_result,2,2025-07-30T13:59:51.982626939Z,2025-07-30T14:09:51.982626939Z,2025-07-30T14:00:02Z,87518.004156882,cumulatedEnergy,energy_measurements,r4,flux-node1,left,pdu,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/16/measures
,_result,2,2025-07-30T13:59:51.982626939Z,2025-07-30T14:09:51.982626939Z,2025-07-30T14:00:32Z,87519.004156929,cumulatedEnergy,energy_measurements,r4,flux-node1,left,pdu,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/16/measures
,_result,2,2025-07-30T13:59:51.982626939Z,2025-07-30T14:09:51.982626939Z,2025-07-30T14:01:02Z,87519.004156929,cumulatedEnergy,energy_measurements,r4,flux-node1,left,pdu,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/16/measures
,_result,2,2025-07-30T13:59:51.982626939Z,2025-07-30T14:09:51.982626939Z,2025-07-30T14:01:32Z,87520.004156977,cumulatedEnergy,energy_measurements,r4,flux-node1,left,pdu,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/16/measures
,_result,2,2025-07-30T13:59:51.982626939Z,2025-07-30T14:09:51.982626939Z,2025-07-30T14:02:02Z,87520.004156977,cumulatedEnergy,energy_measurements,r4,flux-node1,left,pdu,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/16/measures
,_result,2,2025-07-30T13:59:51.982626939Z,2025-07-30T14:09:51.982626939Z,2025-07-30T14:03:32Z,87522.004157072,cumulatedEnergy,energy_measurements,r4,flux-node1,left,pdu,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/16/measures
,_result,2,2025-07-30T13:59:51.982626939Z,2025-07-30T14:09:51.982626939Z,2025-07-30T14:04:02Z,87522.004157072,cumulatedEnergy,energy_measurements,r4,flux-node1,left,pdu,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/16/measures
,_result,2,2025-07-30T13:59:51.982626939Z,2025-07-30T14:09:51.982626939Z,2025-07-30T14:04:31Z,87523.004157119,cumulatedEnergy,energy_measurements,r4,flux-node1,left,pdu,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/16/measures
,_result,2,2025-07-30T13:59:51.982626939Z,2025-07-30T14:09:51.982626939Z,2025-07-30T14:05:02Z,87523.004157119,cumulatedEnergy,energy_measurements,r4,flux-node1,left,pdu,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/16/measures
,_result,2,2025-07-30T13:59:51.982626939Z,2025-07-30T14:09:51.982626939Z,2025-07-30T14:05:31Z,87524.004157167,cumulatedEnergy,energy_measurements,r4,flux-node1,left,pdu,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/16/measures
,_result,2,2025-07-30T13:59:51.982626939Z,2025-07-30T14:09:51.982626939Z,2025-07-30T14:06:03Z,87524.004157167,cumulatedEnergy,energy_measurements,r4,flux-node1,left,pdu,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/16/measures
,_result,2,2025-07-30T13:59:51.982626939Z,2025-07-30T14:09:51.982626939Z,2025-07-30T14:06:31Z,87524.004157167,cumulatedEnergy,energy_measurements,r4,flux-node1,left,pdu,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/16/measures
,_result,2,2025-07-30T13:59:51.982626939Z,2025-07-30T14:09:51.982626939Z,2025-07-30T14:07:02Z,87525.004157214,cumulatedEnergy,energy_measurements,r4,flux-node1,left,pdu,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/16/measures
,_result,2,2025-07-30T13:59:51.982626939Z,2025-07-30T14:09:51.982626939Z,2025-07-30T14:07:32Z,87525.004157214,cumulatedEnergy,energy_measurements,r4,flux-node1,left,pdu,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/16/measures
,_result,2,2025-07-30T13:59:51.982626939Z,2025-07-30T14:09:51.982626939Z,2025-07-30T14:08:02Z,87526.004157262,cumulatedEnergy,energy_measurements,r4,flux-node1,left,pdu,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/16/measures
,_result,2,2025-07-30T13:59:51.982626939Z,2025-07-30T14:09:51.982626939Z,2025-07-30T14:08:32Z,87526.004157262,cumulatedEnergy,energy_measurements,r4,flux-node1,left,pdu,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/16/measures
,_result,2,2025-07-30T13:59:51.982626939Z,2025-07-30T14:09:51.982626939Z,2025-07-30T14:09:02Z,87527.004157309,cumulatedEnergy,energy_measurements,r4,flux-node1,left,pdu,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/16/measures
,_result,2,2025-07-30T13:59:51.982626939Z,2025-07-30T14:09:51.982626939Z,2025-07-30T14:09:33Z,87527.004157309,cumulatedEnergy,energy_measurements,r4,flux-node1,left,pdu,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/16/measures
,_result,3,2025-07-30T13:59:51.982626939Z,2025-07-30T14:09:51.982626939Z,2025-07-30T14:00:02Z,0.239,current,energy_measurements,r4,flux-node1,left,pdu,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/16/measures
,_result,3,2025-07-30T13:59:51.982626939Z,2025-07-30T14:09:51.982626939Z,2025-07-30T14:00:32Z,0.248,current,energy_measurements,r4,flux-node1,left,pdu,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/16/measures
,_result,3,2025-07-30T13:59:51.982626939Z,2025-07-30T14:09:51.982626939Z,2025-07-30T14:01:02Z,0.286,current,energy_measurements,r4,flux-node1,left,pdu,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/16/measures
,_result,3,2025-07-30T13:59:51.982626939Z,2025-07-30T14:09:51.982626939Z,2025-07-30T14:01:32Z,0.255,current,energy_measurements,r4,flux-node1,left,pdu,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/16/measures
,_result,3,2025-07-30T13:59:51.982626939Z,2025-07-30T14:09:51.982626939Z,2025-07-30T14:02:02Z,0.257,current,energy_measurements,r4,flux-node1,left,pdu,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/16/measures
,_result,3,2025-07-30T13:59:51.982626939Z,2025-07-30T14:09:51.982626939Z,2025-07-30T14:03:32Z,0.26,current,energy_measurements,r4,flux-node1,left,pdu,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/16/measures
,_result,3,2025-07-30T13:59:51.982626939Z,2025-07-30T14:09:51.982626939Z,2025-07-30T14:04:02Z,0.243,current,energy_measurements,r4,flux-node1,left,pdu,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/16/measures
,_result,3,2025-07-30T13:59:51.982626939Z,2025-07-30T14:09:51.982626939Z,2025-07-30T14:04:31Z,0.263,current,energy_measurements,r4,flux-node1,left,pdu,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/16/measures
,_result,3,2025-07-30T13:59:51.982626939Z,2025-07-30T14:09:51.982626939Z,2025-07-30T14:05:02Z,0.252,current,energy_measurements,r4,flux-node1,left,pdu,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/16/measures
,_result,3,2025-07-30T13:59:51.982626939Z,2025-07-30T14:09:51.982626939Z,2025-07-30T14:05:31Z,0.252,current,energy_measurements,r4,flux-node1,left,pdu,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/16/measures
,_result,3,2025-07-30T13:59:51.982626939Z,2025-07-30T14:09:51.982626939Z,2025-07-30T14:06:03Z,0.238,current,energy_measurements,r4,flux-node1,left,pdu,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/16/measures
,_result,3,2025-07-30T13:59:51.982626939Z,2025-07-30T14:09:51.982626939Z,2025-07-30T14:06:31Z,0.235,current,energy_measurements,r4,flux-node1,left,pdu,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/16/measures
,_result,3,2025-07-30T13:59:51.982626939Z,2025-07-30T14:09:51.982626939Z,2025-07-30T14:07:02Z,0.252,current,energy_measurements,r4,flux-node1,left,pdu,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/16/measures
,_result,3,2025-07-30T13:59:51.982626939Z,2025-07-30T14:09:51.982626939Z,2025-07-30T14:07:32Z,0.246,current,energy_measurements,r4,flux-node1,left,pdu,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/16/measures
,_result,3,2025-07-30T13:59:51.982626939Z,2025-07-30T14:09:51.982626939Z,2025-07-30T14:08:02Z,0.264,current,energy_measurements,r4,flux-node1,left,pdu,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/16/measures
,_result,3,2025-07-30T13:59:51.982626939Z,2025-07-30T14:09:51.982626939Z,2025-07-30T14:08:32Z,0.244,current,energy_measurements,r4,flux-node1,left,pdu,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/16/measures
,_result,3,2025-07-30T13:59:51.982626939Z,2025-07-30T14:09:51.982626939Z,2025-07-30T14:09:02Z,0.233,current,energy_measurements,r4,flux-node1,left,pdu,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/16/measures
,_result,3,2025-07-30T13:59:51.982626939Z,2025-07-30T14:09:51.982626939Z,2025-07-30T14:09:33Z,0.253,current,energy_measurements,r4,flux-node1,left,pdu,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/16/measures
,_result,4,2025-07-30T13:59:51.982626939Z,2025-07-30T14:09:51.982626939Z,2025-07-30T14:00:02Z,16.8,currentTHD,energy_measurements,r4,flux-node1,left,pdu,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/16/measures
,_result,4,2025-07-30T13:59:51.982626939Z,2025-07-30T14:09:51.982626939Z,2025-07-30T14:00:32Z,16.4,currentTHD,energy_measurements,r4,flux-node1,left,pdu,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/16/measures
,_result,4,2025-07-30T13:59:51.982626939Z,2025-07-30T14:09:51.982626939Z,2025-07-30T14:01:02Z,19.6,currentTHD,energy_measurements,r4,flux-node1,left,pdu,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/16/measures
,_result,4,2025-07-30T13:59:51.982626939Z,2025-07-30T14:09:51.982626939Z,2025-07-30T14:01:32Z,17.1,currentTHD,energy_measurements,r4,flux-node1,left,pdu,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/16/measures
,_result,4,2025-07-30T13:59:51.982626939Z,2025-07-30T14:09:51.982626939Z,2025-07-30T14:02:02Z,15.9,currentTHD,energy_measurements,r4,flux-node1,left,pdu,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/16/measures
,_result,4,2025-07-30T13:59:51.982626939Z,2025-07-30T14:09:51.982626939Z,2025-07-30T14:03:32Z,17.1,currentTHD,energy_measurements,r4,flux-node1,left,pdu,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/16/measures
,_result,4,2025-07-30T13:59:51.982626939Z,2025-07-30T14:09:51.982626939Z,2025-07-30T14:04:02Z,17.7,currentTHD,energy_measurements,r4,flux-node1,left,pdu,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/16/measures
,_result,4,2025-07-30T13:59:51.982626939Z,2025-07-30T14:09:51.982626939Z,2025-07-30T14:04:31Z,17.8,currentTHD,energy_measurements,r4,flux-node1,left,pdu,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/16/measures
,_result,4,2025-07-30T13:59:51.982626939Z,2025-07-30T14:09:51.982626939Z,2025-07-30T14:05:02Z,18.6,currentTHD,energy_measurements,r4,flux-node1,left,pdu,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/16/measures
,_result,4,2025-07-30T13:59:51.982626939Z,2025-07-30T14:09:51.982626939Z,2025-07-30T14:05:31Z,15.3,currentTHD,energy_measurements,r4,flux-node1,left,pdu,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/16/measures
,_result,4,2025-07-30T13:59:51.982626939Z,2025-07-30T14:09:51.982626939Z,2025-07-30T14:06:03Z,18.6,currentTHD,energy_measurements,r4,flux-node1,left,pdu,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/16/measures
,_result,4,2025-07-30T13:59:51.982626939Z,2025-07-30T14:09:51.982626939Z,2025-07-30T14:06:31Z,19.1,currentTHD,energy_measurements,r4,flux-node1,left,pdu,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/16/measures
,_result,4,2025-07-30T13:59:51.982626939Z,2025-07-30T14:09:51.982626939Z,2025-07-30T14:07:02Z,16.1,currentTHD,energy_measurements,r4,flux-node1,left,pdu,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/16/measures
,_result,4,2025-07-30T13:59:51.982626939Z,2025-07-30T14:09:51.982626939Z,2025-07-30T14:07:32Z,17.6,currentTHD,energy_measurements,r4,flux-node1,left,pdu,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/16/measures
,_result,4,2025-07-30T13:59:51.982626939Z,2025-07-30T14:09:51.982626939Z,2025-07-30T14:08:02Z,16.2,currentTHD,energy_measurements,r4,flux-node1,left,pdu,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/16/measures
,_result,4,2025-07-30T13:59:51.982626939Z,2025-07-30T14:09:51.982626939Z,2025-07-30T14:08:32Z,16.6,currentTHD,energy_measurements,r4,flux-node1,left,pdu,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/16/measures
,_result,4,2025-07-30T13:59:51.982626939Z,2025-07-30T14:09:51.982626939Z,2025-07-30T14:09:02Z,15.5,currentTHD,energy_measurements,r4,flux-node1,left,pdu,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/16/measures
,_result,4,2025-07-30T13:59:51.982626939Z,2025-07-30T14:09:51.982626939Z,2025-07-30T14:09:33Z,15.9,currentTHD,energy_measurements,r4,flux-node1,left,pdu,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/16/measures
,_result,5,2025-07-30T13:59:51.982626939Z,2025-07-30T14:09:51.982626939Z,2025-07-30T14:00:02Z,87518.004156882,partialEnergy,energy_measurements,r4,flux-node1,left,pdu,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/16/measures
,_result,5,2025-07-30T13:59:51.982626939Z,2025-07-30T14:09:51.982626939Z,2025-07-30T14:00:32Z,87519.004156929,partialEnergy,energy_measurements,r4,flux-node1,left,pdu,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/16/measures
,_result,5,2025-07-30T13:59:51.982626939Z,2025-07-30T14:09:51.982626939Z,2025-07-30T14:01:02Z,87519.004156929,partialEnergy,energy_measurements,r4,flux-node1,left,pdu,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/16/measures
,_result,5,2025-07-30T13:59:51.982626939Z,2025-07-30T14:09:51.982626939Z,2025-07-30T14:01:32Z,87520.004156977,partialEnergy,energy_measurements,r4,flux-node1,left,pdu,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/16/measures
,_result,5,2025-07-30T13:59:51.982626939Z,2025-07-30T14:09:51.982626939Z,2025-07-30T14:02:02Z,87520.004156977,partialEnergy,energy_measurements,r4,flux-node1,left,pdu,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/16/measures
,_result,5,2025-07-30T13:59:51.982626939Z,2025-07-30T14:09:51.982626939Z,2025-07-30T14:03:32Z,87522.004157072,partialEnergy,energy_measurements,r4,flux-node1,left,pdu,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/16/measures
,_result,5,2025-07-30T13:59:51.982626939Z,2025-07-30T14:09:51.982626939Z,2025-07-30T14:04:02Z,87522.004157072,partialEnergy,energy_measurements,r4,flux-node1,left,pdu,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/16/measures
,_result,5,2025-07-30T13:59:51.982626939Z,2025-07-30T14:09:51.982626939Z,2025-07-30T14:04:31Z,87523.004157119,partialEnergy,energy_measurements,r4,flux-node1,left,pdu,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/16/measures
,_result,5,2025-07-30T13:59:51.982626939Z,2025-07-30T14:09:51.982626939Z,2025-07-30T14:05:02Z,87523.004157119,partialEnergy,energy_measurements,r4,flux-node1,left,pdu,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/16/measures
,_result,5,2025-07-30T13:59:51.982626939Z,2025-07-30T14:09:51.982626939Z,2025-07-30T14:05:31Z,87524.004157167,partialEnergy,energy_measurements,r4,flux-node1,left,pdu,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/16/measures
,_result,5,2025-07-30T13:59:51.982626939Z,2025-07-30T14:09:51.982626939Z,2025-07-30T14:06:03Z,87524.004157167,partialEnergy,energy_measurements,r4,flux-node1,left,pdu,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/16/measures
,_result,5,2025-07-30T13:59:51.982626939Z,2025-07-30T14:09:51.982626939Z,2025-07-30T14:06:31Z,87524.004157167,partialEnergy,energy_measurements,r4,flux-node1,left,pdu,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/16/measures
,_result,5,2025-07-30T13:59:51.982626939Z,2025-07-30T14:09:51.982626939Z,2025-07-30T14:07:02Z,87525.004157214,partialEnergy,energy_measurements,r4,flux-node1,left,pdu,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/16/measures
