_time,inventory-server-id,placement,url_x,activePower,apparentPower,cumulatedEnergy,current,currentTHD,partialEnergy,peakFactor,powerFactor,reactivePower,url_y
2025-08-04 06:00:31+00:00,flux-node5,left,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/23/measures,66.158,61.785,124394.0059084,0.295,13.3,124394.0059084,1.633,0.978,-7.537,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/23/measures
2025-08-04 06:00:31+00:00,flux-node5,left,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/23/measures,66.158,61.785,124394.0059084,0.295,13.3,124394.0059084,1.633,0.978,-7.537,https://192.168.88.146/rest/mbdetnrs/2.0/powerDistributions/1/outlets/23/measures
2025-08-04 06:00:31+00:00,flux-node1,left,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/16/measures,67.001,70.114,94938.004509313,0.298,13.6,94938.004509313,1.708,0.969,-7.593,https://192.168.88.146/rest/mbdetnrs/2.0/powerDistributions/1/outlets/16/measures
2025-08-04 06:00:31+00:00,flux-node1,left,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/16/measures,67.001,70.114,94938.004509313,0.298,13.6,94938.004509313,1.708,0.969,-7.593,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/16/measures
2025-08-04 06:00:32+00:00,flux-node4,left,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/20/measures,70.837,71.485,118889.00564692,0.311,11.3,118889.00564692,1.763,0.99,-3.542,https://192.168.88.146/rest/mbdetnrs/2.0/powerDistributions/1/outlets/20/measures
2025-08-04 06:00:32+00:00,flux-node4,left,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/20/measures,70.837,71.485,118889.00564692,0.311,11.3,118889.00564692,1.763,0.99,-3.542,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/20/measures
2025-08-04 06:00:32+00:00,flux-node3,left,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/19/measures,94.663,95.407,136494.00648312,0.414,11.1,136494.00648312,1.658,0.991,-4.905,https://192.168.88.146/rest/mbdetnrs/2.0/powerDistributions/1/outlets/19/measures
2025-08-04 06:00:32+00:00,flux-node3,left,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/19/measures,94.663,95.407,136494.00648312,0.414,11.1,136494.00648312,1.658,0.991,-4.905,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/19/measures
2025-08-04 06:00:33+00:00,flux-node4,right,https://192.168.88.146/rest/mbdetnrs/2.0/powerDistributions/1/outlets/20/measures,49.659,48.761,86443.004105822,0.222,14.0,86443.004105822,1.656,0.979,-7.446,https://192.168.88.146/rest/mbdetnrs/2.0/powerDistributions/1/outlets/20/measures
2025-08-04 06:00:33+00:00,flux-node4,right,https://192.168.88.146/rest/mbdetnrs/2.0/powerDistributions/1/outlets/20/measures,49.659,48.761,86443.004105822,0.222,14.0,86443.004105822,1.656,0.979,-7.446,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/20/measures
2025-08-04 06:00:33+00:00,flux-node3,right,https://192.168.88.146/rest/mbdetnrs/2.0/powerDistributions/1/outlets/19/measures,54.943,53.694,77635.003687465,0.245,17.7,77635.003687465,1.67,0.979,-8.396,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/19/measures
2025-08-04 06:00:33+00:00,flux-node1,right,https://192.168.88.146/rest/mbdetnrs/2.0/powerDistributions/1/outlets/16/measures,96.257,94.198,141514.00672155,0.419,7.9,141514.00672155,1.554,0.997,-0.87,https://192.168.88.146/rest/mbdetnrs/2.0/powerDistributions/1/outlets/16/measures
2025-08-04 06:00:33+00:00,flux-node1,right,https://192.168.88.146/rest/mbdetnrs/2.0/powerDistributions/1/outlets/16/measures,96.257,94.198,141514.00672155,0.419,7.9,141514.00672155,1.554,0.997,-0.87,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/16/measures
2025-08-04 06:00:33+00:00,flux-node3,right,https://192.168.88.146/rest/mbdetnrs/2.0/powerDistributions/1/outlets/19/measures,54.943,53.694,77635.003687465,0.245,17.7,77635.003687465,1.67,0.979,-8.396,https://192.168.88.146/rest/mbdetnrs/2.0/powerDistributions/1/outlets/19/measures
2025-08-04 06:00:33+00:00,flux-node5,right,https://192.168.88.146/rest/mbdetnrs/2.0/powerDistributions/1/outlets/23/measures,64.6,65.868,111775.00530903,0.284,11.0,111774.00530898,1.604,0.988,-6.384,https://192.168.88.146/rest/mbdetnrs/2.0/powerDistributions/1/outlets/23/measures
2025-08-04 06:00:33+00:00,flux-node5,right,https://192.168.88.146/rest/mbdetnrs/2.0/powerDistributions/1/outlets/23/measures,64.6,65.868,111775.00530903,0.284,11.0,111774.00530898,1.604,0.988,-6.384,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/23/measures
2025-08-04 06:01:01+00:00,flux-node5,right,https://192.168.88.146/rest/mbdetnrs/2.0/powerDistributions/1/outlets/23/measures,65.522,66.202,111775.00530903,0.287,11.1,111775.00530903,1.639,0.989,-6.623,https://192.168.88.146/rest/mbdetnrs/2.0/powerDistributions/1/outlets/23/measures
2025-08-04 06:01:01+00:00,flux-node5,right,https://192.168.88.146/rest/mbdetnrs/2.0/powerDistributions/1/outlets/23/measures,65.522,66.202,111775.00530903,0.287,11.1,111775.00530903,1.639,0.989,-6.623,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/23/measures
2025-08-04 06:01:02+00:00,flux-node3,right,https://192.168.88.146/rest/mbdetnrs/2.0/powerDistributions/1/outlets/19/measures,55.766,55.698,77635.003687465,0.247,19.2,77635.003687465,1.738,0.978,-8.794,https://192.168.88.146/rest/mbdetnrs/2.0/powerDistributions/1/outlets/19/measures
2025-08-04 06:01:02+00:00,flux-node1,right,https://192.168.88.146/rest/mbdetnrs/2.0/powerDistributions/1/outlets/16/measures,102.93,101.83,141514.00672155,0.448,5.9,141514.00672155,1.569,0.997,-0.687,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/16/measures
2025-08-04 06:01:02+00:00,flux-node1,right,https://192.168.88.146/rest/mbdetnrs/2.0/powerDistributions/1/outlets/16/measures,102.93,101.83,141514.00672155,0.448,5.9,141514.00672155,1.569,0.997,-0.687,https://192.168.88.146/rest/mbdetnrs/2.0/powerDistributions/1/outlets/16/measures
2025-08-04 06:01:02+00:00,flux-node3,right,https://192.168.88.146/rest/mbdetnrs/2.0/powerDistributions/1/outlets/19/measures,55.766,55.698,77635.003687465,0.247,19.2,77635.003687465,1.738,0.978,-8.794,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/19/measures
2025-08-04 06:01:02+00:00,flux-node4,right,https://192.168.88.146/rest/mbdetnrs/2.0/powerDistributions/1/outlets/20/measures,49.81,51.957,86444.00410587,0.22,14.7,86444.00410587,1.67,0.979,-7.513,https://192.168.88.146/rest/mbdetnrs/2.0/powerDistributions/1/outlets/20/measures
2025-08-04 06:01:02+00:00,flux-node4,right,https://192.168.88.146/rest/mbdetnrs/2.0/powerDistributions/1/outlets/20/measures,49.81,51.957,86444.00410587,0.22,14.7,86444.00410587,1.67,0.979,-7.513,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/20/measures
2025-08-04 06:01:03+00:00,flux-node3,left,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/19/measures,90.93,92.103,136495.00648316,0.432,11.8,136495.00648316,1.564,0.994,-4.683,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/19/measures
2025-08-04 06:01:03+00:00,flux-node3,left,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/19/measures,90.93,92.103,136495.00648316,0.432,11.8,136495.00648316,1.564,0.994,-4.683,https://192.168.88.146/rest/mbdetnrs/2.0/powerDistributions/1/outlets/19/measures
2025-08-04 06:01:03+00:00,flux-node5,left,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/23/measures,64.031,65.255,124395.00590845,0.285,13.4,124395.00590845,1.814,0.982,-7.696,https://192.168.88.146/rest/mbdetnrs/2.0/powerDistributions/1/outlets/23/measures
2025-08-04 06:01:03+00:00,flux-node5,left,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/23/measures,64.031,65.255,124395.00590845,0.285,13.4,124395.00590845,1.814,0.982,-7.696,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/23/measures
2025-08-04 06:01:03+00:00,flux-node4,left,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/20/measures,78.232,75.203,118889.00564692,0.341,9.9,118889.00564692,1.718,0.992,-2.727,https://192.168.88.146/rest/mbdetnrs/2.0/powerDistributions/1/outlets/20/measures
2025-08-04 06:01:03+00:00,flux-node1,left,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/16/measures,71.235,66.985,94938.004509313,0.313,13.2,94938.004509313,1.696,0.986,-7.466,https://192.168.88.146/rest/mbdetnrs/2.0/powerDistributions/1/outlets/16/measures
2025-08-04 06:01:03+00:00,flux-node1,left,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/16/measures,71.235,66.985,94938.004509313,0.313,13.2,94938.004509313,1.696,0.986,-7.466,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/16/measures
2025-08-04 06:01:03+00:00,flux-node4,left,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/20/measures,78.232,75.203,118889.00564692,0.341,9.9,118889.00564692,1.718,0.992,-2.727,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/20/measures
2025-08-04 06:01:31+00:00,flux-node4,left,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/20/measures,83.042,76.868,118890.00564697,0.364,11.9,118890.00564697,1.598,0.993,-3.745,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/20/measures
2025-08-04 06:01:31+00:00,flux-node4,left,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/20/measures,83.042,76.868,118890.00564697,0.364,11.9,118890.00564697,1.598,0.993,-3.745,https://192.168.88.146/rest/mbdetnrs/2.0/powerDistributions/1/outlets/20/measures
2025-08-04 06:01:31+00:00,flux-node5,left,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/23/measures,63.311,65.462,124395.00590845,0.284,14.9,124395.00590845,1.754,0.967,-7.748,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/23/measures
2025-08-04 06:01:31+00:00,flux-node3,left,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/19/measures,99.414,100.0,136496.00648321,0.435,12.6,136496.00648321,1.559,0.994,-4.436,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/19/measures
2025-08-04 06:01:31+00:00,flux-node5,left,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/23/measures,63.311,65.462,124395.00590845,0.284,14.9,124395.00590845,1.754,0.967,-7.748,https://192.168.88.146/rest/mbdetnrs/2.0/powerDistributions/1/outlets/23/measures
2025-08-04 06:01:31+00:00,flux-node3,left,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/19/measures,99.414,100.0,136496.00648321,0.435,12.6,136496.00648321,1.559,0.994,-4.436,https://192.168.88.146/rest/mbdetnrs/2.0/powerDistributions/1/outlets/19/measures
2025-08-04 06:01:32+00:00,flux-node1,left,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/16/measures,66.615,64.715,94939.004509361,0.299,15.9,94939.004509361,1.827,0.958,-7.641,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/16/measures
2025-08-04 06:01:32+00:00,flux-node1,left,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/16/measures,66.615,64.715,94939.004509361,0.299,15.9,94939.004509361,1.827,0.958,-7.641,https://192.168.88.146/rest/mbdetnrs/2.0/powerDistributions/1/outlets/16/measures
2025-08-04 06:01:32+00:00,flux-node5,right,https://192.168.88.146/rest/mbdetnrs/2.0/powerDistributions/1/outlets/23/measures,67.951,67.208,111776.00530908,0.298,12.6,111776.00530908,1.612,0.991,-6.563,https://192.168.88.146/rest/mbdetnrs/2.0/powerDistributions/1/outlets/23/measures
2025-08-04 06:01:32+00:00,flux-node5,right,https://192.168.88.146/rest/mbdetnrs/2.0/powerDistributions/1/outlets/23/measures,67.951,67.208,111776.00530908,0.298,12.6,111776.00530908,1.612,0.991,-6.563,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/23/measures
2025-08-04 06:01:33+00:00,flux-node1,right,https://192.168.88.146/rest/mbdetnrs/2.0/powerDistributions/1/outlets/16/measures,100.06,100.34,141515.0067216,0.436,7.4,141515.0067216,1.587,0.997,-1.959,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/16/measures
2025-08-04 06:01:33+00:00,flux-node1,right,https://192.168.88.146/rest/mbdetnrs/2.0/powerDistributions/1/outlets/16/measures,100.06,100.34,141515.0067216,0.436,7.4,141515.0067216,1.587,0.997,-1.959,https://192.168.88.146/rest/mbdetnrs/2.0/powerDistributions/1/outlets/16/measures
2025-08-04 06:01:33+00:00,flux-node3,right,https://192.168.88.146/rest/mbdetnrs/2.0/powerDistributions/1/outlets/19/measures,62.981,68.679,77635.003687465,0.278,18.4,77635.003687465,1.602,0.978,-8.476,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/19/measures
2025-08-04 06:01:33+00:00,flux-node3,right,https://192.168.88.146/rest/mbdetnrs/2.0/powerDistributions/1/outlets/19/measures,62.981,68.679,77635.003687465,0.278,18.4,77635.003687465,1.602,0.978,-8.476,https://192.168.88.146/rest/mbdetnrs/2.0/powerDistributions/1/outlets/19/measures
2025-08-04 06:01:33+00:00,flux-node4,right,https://192.168.88.146/rest/mbdetnrs/2.0/powerDistributions/1/outlets/20/measures,52.728,49.858,86444.00410587,0.233,14.9,86444.00410587,1.745,0.978,-7.502,https://192.168.88.146/rest/mbdetnrs/2.0/powerDistributions/1/outlets/20/measures
2025-08-04 06:01:33+00:00,flux-node4,right,https://192.168.88.146/rest/mbdetnrs/2.0/powerDistributions/1/outlets/20/measures,52.728,49.858,86444.00410587,0.233,14.9,86444.00410587,1.745,0.978,-7.502,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/20/measures
2025-08-04 06:02:02+00:00,flux-node4,right,https://192.168.88.146/rest/mbdetnrs/2.0/powerDistributions/1/outlets/20/measures,50.562,50.061,86445.004105917,0.223,12.6,86445.004105917,1.613,0.982,-7.887,https://192.168.88.146/rest/mbdetnrs/2.0/powerDistributions/1/outlets/20/measures
2025-08-04 06:02:02+00:00,flux-node4,right,https://192.168.88.146/rest/mbdetnrs/2.0/powerDistributions/1/outlets/20/measures,50.562,50.061,86445.004105917,0.223,12.6,86445.004105917,1.613,0.982,-7.887,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/20/measures
2025-08-04 06:02:02+00:00,flux-node5,right,https://192.168.88.146/rest/mbdetnrs/2.0/powerDistributions/1/outlets/23/measures,66.726,66.468,111776.00530908,0.292,11.1,111776.00530908,1.62,0.99,-6.329,https://192.168.88.146/rest/mbdetnrs/2.0/powerDistributions/1/outlets/23/measures
2025-08-04 06:02:02+00:00,flux-node5,right,https://192.168.88.146/rest/mbdetnrs/2.0/powerDistributions/1/outlets/23/measures,66.726,66.468,111776.00530908,0.292,11.1,111776.00530908,1.62,0.99,-6.329,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/23/measures
2025-08-04 06:02:02+00:00,flux-node3,right,https://192.168.88.146/rest/mbdetnrs/2.0/powerDistributions/1/outlets/19/measures,45.564,50.589,77636.003687512,0.203,13.4,77636.003687512,1.651,0.975,-8.738,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/19/measures
2025-08-04 06:02:02+00:00,flux-node1,right,https://192.168.88.146/rest/mbdetnrs/2.0/powerDistributions/1/outlets/16/measures,104.98,102.56,141516.00672165,0.457,5.3,141516.00672165,1.586,0.997,-0.298,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/16/measures
2025-08-04 06:02:02+00:00,flux-node1,right,https://192.168.88.146/rest/mbdetnrs/2.0/powerDistributions/1/outlets/16/measures,104.98,102.56,141516.00672165,0.457,5.3,141516.00672165,1.586,0.997,-0.298,https://192.168.88.146/rest/mbdetnrs/2.0/powerDistributions/1/outlets/16/measures
2025-08-04 06:02:02+00:00,flux-node3,right,https://192.168.88.146/rest/mbdetnrs/2.0/powerDistributions/1/outlets/19/measures,45.564,50.589,77636.003687512,0.203,13.4,77636.003687512,1.651,0.975,-8.738,https://192.168.88.146/rest/mbdetnrs/2.0/powerDistributions/1/outlets/19/measures
2025-08-04 06:02:03+00:00,flux-node3,left,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/19/measures,88.167,88.652,136497.00648326,0.385,9.4,136497.00648326,1.597,0.994,-5.307,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/19/measures
2025-08-04 06:02:03+00:00,flux-node1,left,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/16/measures,66.361,72.153,94940.004509408,0.292,11.9,94940.004509408,1.679,0.985,-7.653,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/16/measures
2025-08-04 06:02:03+00:00,flux-node1,left,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/16/measures,66.361,72.153,94940.004509408,0.292,11.9,94940.004509408,1.679,0.985,-7.653,https://192.168.88.146/rest/mbdetnrs/2.0/powerDistributions/1/outlets/16/measures
2025-08-04 06:02:03+00:00,flux-node4,left,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/20/measures,81.098,77.576,118891.00564702,0.355,8.7,118891.00564702,1.67,0.993,-4.261,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/20/measures
2025-08-04 06:02:03+00:00,flux-node4,left,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/20/measures,81.098,77.576,118891.00564702,0.355,8.7,118891.00564702,1.67,0.993,-4.261,https://192.168.88.146/rest/mbdetnrs/2.0/powerDistributions/1/outlets/20/measures
2025-08-04 06:02:03+00:00,flux-node3,left,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/19/measures,88.167,88.652,136497.00648326,0.385,9.4,136497.00648326,1.597,0.994,-5.307,https://192.168.88.146/rest/mbdetnrs/2.0/powerDistributions/1/outlets/19/measures
2025-08-04 06:02:03+00:00,flux-node5,left,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/23/measures,65.283,63.061,124396.00590849,0.288,16.1,124396.00590849,1.589,0.987,-7.82,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/23/measures
2025-08-04 06:02:03+00:00,flux-node5,left,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/23/measures,65.283,63.061,124396.00590849,0.288,16.1,124396.00590849,1.589,0.987,-7.82,https://192.168.88.146/rest/mbdetnrs/2.0/powerDistributions/1/outlets/23/measures
2025-08-04 06:02:33+00:00,flux-node5,left,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/23/measures,64.957,68.015,124396.00590849,0.289,16.3,124396.00590849,1.722,0.981,-7.812,https://192.168.88.146/rest/mbdetnrs/2.0/powerDistributions/1/outlets/23/measures
2025-08-04 06:02:33+00:00,flux-node3,left,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/19/measures,99.68,100.85,136497.00648326,0.436,11.5,136497.00648326,1.623,0.992,-4.965,https://192.168.88.146/rest/mbdetnrs/2.0/powerDistributions/1/outlets/19/measures
2025-08-04 06:02:33+00:00,flux-node4,left,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/20/measures,77.512,80.963,118891.00564702,0.339,12.2,118891.00564702,1.642,0.99,-2.623,https://192.168.88.146/rest/mbdetnrs/2.0/powerDistributions/1/outlets/20/measures
2025-08-04 06:02:33+00:00,flux-node4,left,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/20/measures,77.512,80.963,118891.00564702,0.339,12.2,118891.00564702,1.642,0.99,-2.623,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/20/measures
2025-08-04 06:02:33+00:00,flux-node5,left,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/23/measures,64.957,68.015,124396.00590849,0.289,16.3,124396.00590849,1.722,0.981,-7.812,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/23/measures
2025-08-04 06:02:33+00:00,flux-node3,left,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/19/measures,99.68,100.85,136497.00648326,0.436,11.5,136497.00648326,1.623,0.992,-4.965,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/19/measures
2025-08-04 06:02:33+00:00,flux-node1,left,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/16/measures,66.659,72.034,94940.004509408,0.313,14.8,94940.004509408,1.697,0.971,-7.291,https://192.168.88.146/rest/mbdetnrs/2.0/powerDistributions/1/outlets/16/measures
2025-08-04 06:02:33+00:00,flux-node1,left,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/16/measures,66.659,72.034,94940.004509408,0.313,14.8,94940.004509408,1.697,0.971,-7.291,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/16/measures
2025-08-04 06:02:34+00:00,flux-node4,right,https://192.168.88.146/rest/mbdetnrs/2.0/powerDistributions/1/outlets/20/measures,54.394,55.571,86445.004105917,0.241,12.3,86445.004105917,1.718,0.978,-7.227,https://192.168.88.146/rest/mbdetnrs/2.0/powerDistributions/1/outlets/20/measures
2025-08-04 06:02:34+00:00,flux-node4,right,https://192.168.88.146/rest/mbdetnrs/2.0/powerDistributions/1/outlets/20/measures,54.394,55.571,86445.004105917,0.241,12.3,86445.004105917,1.718,0.978,-7.227,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/20/measures
2025-08-04 06:02:34+00:00,flux-node1,right,https://192.168.88.146/rest/mbdetnrs/2.0/powerDistributions/1/outlets/16/measures,102.23,103.04,141517.0067217,0.444,6.5,141517.0067217,1.548,0.997,-0.262,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/16/measures
2025-08-04 06:02:34+00:00,flux-node1,right,https://192.168.88.146/rest/mbdetnrs/2.0/powerDistributions/1/outlets/16/measures,102.23,103.04,141517.0067217,0.444,6.5,141517.0067217,1.548,0.997,-0.262,https://192.168.88.146/rest/mbdetnrs/2.0/powerDistributions/1/outlets/16/measures
2025-08-04 06:02:34+00:00,flux-node3,right,https://192.168.88.146/rest/mbdetnrs/2.0/powerDistributions/1/outlets/19/measures,68.333,67.104,77636.003687512,0.302,18.7,77636.003687512,1.679,0.977,-8.404,https://192.168.88.146/rest/mbdetnrs/2.0/powerDistributions/1/outlets/19/measures
2025-08-04 06:02:34+00:00,flux-node3,right,https://192.168.88.146/rest/mbdetnrs/2.0/powerDistributions/1/outlets/19/measures,68.333,67.104,77636.003687512,0.302,18.7,77636.003687512,1.679,0.977,-8.404,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/19/measures
2025-08-04 06:02:35+00:00,flux-node1,right,https://192.168.88.146/rest/mbdetnrs/2.0/powerDistributions/1/outlets/16/measures,100.71,100.94,141517.0067217,0.438,6.4,141517.0067217,1.567,0.997,-0.011,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/16/measures
2025-08-04 06:02:35+00:00,flux-node5,right,https://192.168.88.146/rest/mbdetnrs/2.0/powerDistributions/1/outlets/23/measures,65.741,65.49,111777.00530912,0.288,11.2,111777.00530912,1.618,0.988,-6.659,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/23/measures
2025-08-04 06:02:35+00:00,flux-node5,right,https://192.168.88.146/rest/mbdetnrs/2.0/powerDistributions/1/outlets/23/measures,65.741,65.49,111777.00530912,0.288,11.2,111777.00530912,1.618,0.988,-6.659,https://192.168.88.146/rest/mbdetnrs/2.0/powerDistributions/1/outlets/23/measures
2025-08-04 06:02:35+00:00,flux-node1,right,https://192.168.88.146/rest/mbdetnrs/2.0/powerDistributions/1/outlets/16/measures,100.71,100.94,141517.0067217,0.438,6.4,141517.0067217,1.567,0.997,-0.011,https://192.168.88.146/rest/mbdetnrs/2.0/powerDistributions/1/outlets/16/measures
2025-08-04 06:02:35+00:00,flux-node4,right,https://192.168.88.146/rest/mbdetnrs/2.0/powerDistributions/1/outlets/20/measures,54.394,55.571,86445.004105917,0.241,12.3,86445.004105917,1.718,0.978,-7.227,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/20/measures
2025-08-04 06:02:35+00:00,flux-node4,right,https://192.168.88.146/rest/mbdetnrs/2.0/powerDistributions/1/outlets/20/measures,54.394,55.571,86445.004105917,0.241,12.3,86445.004105917,1.718,0.978,-7.227,https://192.168.88.146/rest/mbdetnrs/2.0/powerDistributions/1/outlets/20/measures
2025-08-04 06:03:01+00:00,flux-node5,right,https://192.168.88.146/rest/mbdetnrs/2.0/powerDistributions/1/outlets/23/measures,65.633,63.077,111777.00530912,0.287,11.3,111777.00530912,1.609,0.989,-6.321,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/23/measures
2025-08-04 06:03:01+00:00,flux-node5,right,https://192.168.88.146/rest/mbdetnrs/2.0/powerDistributions/1/outlets/23/measures,65.633,63.077,111777.00530912,0.287,11.3,111777.00530912,1.609,0.989,-6.321,https://192.168.88.146/rest/mbdetnrs/2.0/powerDistributions/1/outlets/23/measures
2025-08-04 06:03:02+00:00,flux-node4,left,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/20/measures,84.35,79.027,118892.00564707,0.368,10.3,118892.00564707,1.646,0.994,-2.055,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/20/measures
2025-08-04 06:03:02+00:00,flux-node4,right,https://192.168.88.146/rest/mbdetnrs/2.0/powerDistributions/1/outlets/20/measures,50.506,51.361,86445.004105917,0.223,11.8,86445.004105917,1.611,0.983,-7.283,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/20/measures
2025-08-04 06:03:02+00:00,flux-node4,right,https://192.168.88.146/rest/mbdetnrs/2.0/powerDistributions/1/outlets/20/measures,50.506,51.361,86445.004105917,0.223,11.8,86445.004105917,1.611,0.983,-7.283,https://192.168.88.146/rest/mbdetnrs/2.0/powerDistributions/1/outlets/20/measures
2025-08-04 06:03:02+00:00,flux-node5,left,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/23/measures,70.376,65.462,124397.00590854,0.311,16.0,124397.00590854,1.702,0.981,-7.891,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/23/measures
