_time,url,uuid,vm_id,vm_name,scaph_process_cpu_usage_percentage,scaph_process_disk_read_bytes,scaph_process_disk_total_read_bytes,scaph_process_disk_total_write_bytes,scaph_process_disk_write_bytes,scaph_process_memory_bytes,scaph_process_memory_virtual_bytes,scaph_process_power_consumption_microwatts
2025-08-04 06:44:02+00:00,http://flux-node5.av.it.pt:8080/metrics,5a48f6ee-b6fa-4bbb-8fa7-64e34e000dde,305,neuronet-k8s-w3,1.0397356,0.0,5343608394.0,79143092224.0,671744.0,4233900032.0,9896853504.0,723227.3781328845
2025-08-04 06:44:02+00:00,http://flux-node5.av.it.pt:8080/metrics,595fba49-ae34-49b8-b9de-956a6fee8367,183,neuronet-w2,6.452313,0.0,82741536697.0,415165378560.0,4038656.0,34028871680.0,40045907968.0,4488150.231765084
2025-08-04 06:44:02+00:00,http://flux-node5.av.it.pt:8080/metrics,50c53a25-5073-4302-bd3c-67f4de72d2a0,181,neuronet-m3,4.3722215,0.0,112275892151.0,1690623365120.0,10514432.0,4350345216.0,10437226496.0,3041263.95706822
2025-08-04 06:44:02+00:00,http://flux-node5.av.it.pt:8080/metrics,42f9eb09-924d-45d3-9ed1-2a64ceab82ef,304,neuronet-k8s-w2,1.5840933,0.0,5474020938.0,74146983936.0,565248.0,4294316032.0,9603227648.0,1101876.011843655
2025-08-04 06:44:02+00:00,http://flux-node4.av.it.pt:8080/metrics,c5237c73-cef8-42c1-bc97-fe0982b9d219,179,neuronet-m1,4.8201137,0.0,7580810492.0,1248819322880.0,8257536.0,4241072128.0,9236901888.0,2933196.248947854
2025-08-04 06:44:02+00:00,http://flux-node3.av.it.pt:8080/metrics,d73e81c0-f052-4b31-9811-0fe16434f778,306,neuronet-k8s-lb,0.07144898,0.0,2705370612.0,27456004096.0,12288.0,2141696000.0,7446151168.0,49639.351556658745
2025-08-04 06:44:02+00:00,http://flux-node3.av.it.pt:8080/metrics,a70cec07-8f49-4109-90fe-0262d766bb7b,185,neuronet-lb,0.07144898,0.0,14706027984.0,108441083904.0,86016.0,2157891584.0,7440830464.0,49639.351556658745
2025-08-04 06:44:02+00:00,http://flux-node4.av.it.pt:8080/metrics,d0963dbe-dc40-4955-906f-4435bf06ccee,182,neuronet-w1,3.9386358,0.0,1681846346.0,97662308352.0,966656.0,33949323264.0,39692976128.0,2396788.260330019
2025-08-04 06:47:02+00:00,http://flux-node3.av.it.pt:8080/metrics,d73e81c0-f052-4b31-9811-0fe16434f778,306,neuronet-k8s-lb,0.07409941,0.0,2705370612.0,27456712704.0,114688.0,2141696000.0,7446151168.0,53628.50668726728
2025-08-04 06:47:02+00:00,http://flux-node4.av.it.pt:8080/metrics,d0963dbe-dc40-4955-906f-4435bf06ccee,182,neuronet-w1,3.9757793,0.0,1681846346.0,97667567616.0,1191936.0,33949323264.0,39684583424.0,2434215.4020720483
2025-08-04 06:47:02+00:00,http://flux-node4.av.it.pt:8080/metrics,c5237c73-cef8-42c1-bc97-fe0982b9d219,179,neuronet-m1,4.8473554,0.0,7580810492.0,1248858308608.0,8056832.0,4241072128.0,9236901888.0,2967847.613062477
2025-08-04 06:47:02+00:00,http://flux-node3.av.it.pt:8080/metrics,a70cec07-8f49-4109-90fe-0262d766bb7b,185,neuronet-lb,0.14819881,0.0,14706027984.0,108443713536.0,262144.0,2157891584.0,7457615872.0,107257.01337453457
2025-08-04 06:48:02+00:00,http://flux-node5.av.it.pt:8080/metrics,595fba49-ae34-49b8-b9de-956a6fee8367,183,neuronet-w2,6.5437784,0.0,82741536697.0,415182757888.0,3747840.0,34028871680.0,40045907968.0,4472765.405940351
2025-08-04 06:48:02+00:00,http://flux-node5.av.it.pt:8080/metrics,a2852a33-8cf2-4621-90ea-85fd02bf17e5,184,neuronet-w3,3.676739,0.0,85044025273.0,912330510336.0,39403520.0,34266603520.0,40104562688.0,2513103.2640010333
2025-08-04 06:48:02+00:00,http://flux-node5.av.it.pt:8080/metrics,8cdf92b6-d702-4a42-b43f-b973491c8942,303,neuronet-k8s-w1,1.8074414,0.0,6873816650.0,95275282432.0,1867776.0,4132913152.0,9941901312.0,1235411.8129136837
2025-08-04 06:48:02+00:00,http://flux-node5.av.it.pt:8080/metrics,5a48f6ee-b6fa-4bbb-8fa7-64e34e000dde,305,neuronet-k8s-w3,1.0076393,0.0,5343608394.0,79146516480.0,622592.0,4233900032.0,9896853504.0,688735.7523662198
2025-08-04 06:48:02+00:00,http://flux-node5.av.it.pt:8080/metrics,50c53a25-5073-4302-bd3c-67f4de72d2a0,181,neuronet-m3,4.465407,4096.0,112275896247.0,1690676068352.0,11137024.0,4350345216.0,10437226496.0,3052168.976640239
2025-08-04 06:48:02+00:00,http://flux-node5.av.it.pt:8080/metrics,42f9eb09-924d-45d3-9ed1-2a64ceab82ef,304,neuronet-k8s-w2,1.8482665,0.0,5474020938.0,74151649280.0,897024.0,4294316032.0,9594834944.0,1263316.367589804
2025-08-04 06:49:02+00:00,http://flux-node5.av.it.pt:8080/metrics,8cdf92b6-d702-4a42-b43f-b973491c8942,303,neuronet-k8s-w1,1.7438482,0.0,6873816650.0,95277473792.0,2166784.0,4132913152.0,9941901312.0,1188126.4537682212
2025-08-04 06:49:02+00:00,http://flux-node5.av.it.pt:8080/metrics,5a48f6ee-b6fa-4bbb-8fa7-64e34e000dde,305,neuronet-k8s-w3,0.9850086,0.0,5343608394.0,79147270144.0,425984.0,4233900032.0,9888460800.0,671110.4605512583
2025-08-04 06:49:02+00:00,http://flux-node5.av.it.pt:8080/metrics,595fba49-ae34-49b8-b9de-956a6fee8367,183,neuronet-w2,6.6052427,0.0,82741536697.0,415187824640.0,3313664.0,34028871680.0,40045907968.0,4500313.501684695
2025-08-04 06:49:02+00:00,http://flux-node5.av.it.pt:8080/metrics,50c53a25-5073-4302-bd3c-67f4de72d2a0,181,neuronet-m3,4.5882616,0.0,112275896247.0,1690689728512.0,11743232.0,4350345216.0,10437226496.0,3126094.905777235
2025-08-04 06:49:02+00:00,http://flux-node5.av.it.pt:8080/metrics,a2852a33-8cf2-4621-90ea-85fd02bf17e5,184,neuronet-w3,3.5049994,0.0,85044025273.0,912334364672.0,3792896.0,34266603520.0,40079384576.0,2388041.8580001616
2025-08-04 06:49:02+00:00,http://flux-node5.av.it.pt:8080/metrics,42f9eb09-924d-45d3-9ed1-2a64ceab82ef,304,neuronet-k8s-w2,2.2734296,0.0,5474020938.0,74153013248.0,1323008.0,4294316032.0,9594834944.0,1548943.2392320274
2025-08-04 06:51:02+00:00,http://flux-node5.av.it.pt:8080/metrics,a2852a33-8cf2-4621-90ea-85fd02bf17e5,184,neuronet-w3,3.554413,0.0,85044025273.0,912339066880.0,1908736.0,34266603520.0,40062599168.0,2409457.292578106
2025-08-04 06:51:02+00:00,http://flux-node5.av.it.pt:8080/metrics,8cdf92b6-d702-4a42-b43f-b973491c8942,303,neuronet-k8s-w1,1.7086148,0.0,6873816650.0,95280902144.0,1740800.0,4132913152.0,9941901312.0,1158231.854399681
2025-08-04 06:51:02+00:00,http://flux-node5.av.it.pt:8080/metrics,5a48f6ee-b6fa-4bbb-8fa7-64e34e000dde,305,neuronet-k8s-w3,1.0294945,0.0,5343608394.0,79149502464.0,1085440.0,4233900032.0,9896853504.0,697871.359503231
2025-08-04 06:51:02+00:00,http://flux-node5.av.it.pt:8080/metrics,595fba49-ae34-49b8-b9de-956a6fee8367,183,neuronet-w2,6.7114882,0.0,82741536697.0,415197323264.0,5115904.0,34028871680.0,40045907968.0,4549568.082167855
2025-08-04 06:51:02+00:00,http://flux-node5.av.it.pt:8080/metrics,50c53a25-5073-4302-bd3c-67f4de72d2a0,181,neuronet-m3,4.379986,0.0,112275896247.0,1690716274688.0,11104256.0,4350345216.0,10437226496.0,2969094.618858948
2025-08-04 06:51:02+00:00,http://flux-node4.av.it.pt:8080/metrics,d0963dbe-dc40-4955-906f-4435bf06ccee,182,neuronet-w1,3.8717415,0.0,1681846346.0,97673601024.0,937984.0,33949323264.0,39692976128.0,2349956.388712678
2025-08-04 06:51:02+00:00,http://flux-node4.av.it.pt:8080/metrics,c5237c73-cef8-42c1-bc97-fe0982b9d219,179,neuronet-m1,4.9631844,0.0,7580810492.0,1248911937536.0,8679424.0,4241072128.0,9236901888.0,3012408.418049088
2025-08-04 06:51:02+00:00,http://flux-node3.av.it.pt:8080/metrics,d73e81c0-f052-4b31-9811-0fe16434f778,306,neuronet-k8s-lb,0.07964728,0.0,2705370612.0,27457179648.0,28672.0,2141696000.0,7471329280.0,65570.58084737911
2025-08-04 06:51:02+00:00,http://flux-node3.av.it.pt:8080/metrics,a70cec07-8f49-4109-90fe-0262d766bb7b,185,neuronet-lb,0.0682691,0.0,14706027984.0,108446621696.0,49152.0,2157891584.0,7466008576.0,56203.35413578495
2025-08-04 06:51:02+00:00,http://flux-node5.av.it.pt:8080/metrics,42f9eb09-924d-45d3-9ed1-2a64ceab82ef,304,neuronet-k8s-w2,2.5885668,0.0,5474020938.0,74156306432.0,1191936.0,4294316032.0,9611620352.0,1754731.6434127046
2025-08-04 06:52:02+00:00,http://flux-node5.av.it.pt:8080/metrics,595fba49-ae34-49b8-b9de-956a6fee8367,183,neuronet-w2,6.61847,0.0,82741536697.0,415200604160.0,2695168.0,34028871680.0,40045907968.0,4696537.265842724
2025-08-04 06:52:02+00:00,http://flux-node5.av.it.pt:8080/metrics,a2852a33-8cf2-4621-90ea-85fd02bf17e5,184,neuronet-w3,3.4687905,0.0,85044025273.0,912341487616.0,2170880.0,34266603520.0,40062599168.0,2461490.8769687177
2025-08-04 06:52:02+00:00,http://flux-node5.av.it.pt:8080/metrics,8cdf92b6-d702-4a42-b43f-b973491c8942,303,neuronet-k8s-w1,1.7087305,0.0,6873816650.0,95282761728.0,1814528.0,4132913152.0,9941901312.0,1212533.4172736406
2025-08-04 06:52:02+00:00,http://flux-node5.av.it.pt:8080/metrics,5a48f6ee-b6fa-4bbb-8fa7-64e34e000dde,305,neuronet-k8s-w3,1.0439149,0.0,5343608394.0,79150022656.0,380928.0,4233900032.0,9896853504.0,740773.1929570555
2025-08-04 06:52:02+00:00,http://flux-node5.av.it.pt:8080/metrics,50c53a25-5073-4302-bd3c-67f4de72d2a0,181,neuronet-m3,4.2647142,0.0,112275896247.0,1690729230336.0,10719232.0,4350345216.0,10437226496.0,3026286.8578757285
2025-08-04 06:52:02+00:00,http://flux-node3.av.it.pt:8080/metrics,d73e81c0-f052-4b31-9811-0fe16434f778,306,neuronet-k8s-lb,0.07404454,0.0,2705370612.0,27457290240.0,0.0,2141696000.0,7454543872.0,55161.93059755936
2025-08-04 06:52:02+00:00,http://flux-node3.av.it.pt:8080/metrics,a70cec07-8f49-4109-90fe-0262d766bb7b,185,neuronet-lb,0.056957338,0.0,14706027984.0,108447502336.0,28672.0,2157891584.0,7440830464.0,42432.25366536607
2025-08-04 06:52:02+00:00,http://flux-node5.av.it.pt:8080/metrics,42f9eb09-924d-45d3-9ed1-2a64ceab82ef,304,neuronet-k8s-w2,2.6932757,0.0,5474020938.0,74157432832.0,1040384.0,4294316032.0,9611620352.0,1911177.2477297543
2025-08-04 06:53:02+00:00,http://flux-node5.av.it.pt:8080/metrics,5a48f6ee-b6fa-4bbb-8fa7-64e34e000dde,305,neuronet-k8s-w3,1.0465628,0.0,5343608394.0,79151058944.0,757760.0,4233900032.0,9888460800.0,751803.2682701766
2025-08-04 06:53:02+00:00,http://flux-node5.av.it.pt:8080/metrics,595fba49-ae34-49b8-b9de-956a6fee8367,183,neuronet-w2,6.4961205,0.0,82741536697.0,415205195776.0,3366912.0,34028871680.0,40045907968.0,4666518.46420948
2025-08-04 06:53:02+00:00,http://flux-node5.av.it.pt:8080/metrics,a2852a33-8cf2-4621-90ea-85fd02bf17e5,184,neuronet-w3,4.78756,0.0,85044025273.0,912401866752.0,60231680.0,34266603520.0,40096169984.0,3439166.0739304875
2025-08-04 06:53:02+00:00,http://flux-node5.av.it.pt:8080/metrics,8cdf92b6-d702-4a42-b43f-b973491c8942,303,neuronet-k8s-w1,1.7661521,0.0,6873816650.0,95284359168.0,1396736.0,4132913152.0,9941901312.0,1268723.640198214
2025-08-04 06:53:02+00:00,http://flux-node5.av.it.pt:8080/metrics,50c53a25-5073-4302-bd3c-67f4de72d2a0,181,neuronet-m3,4.6445093,0.0,112275896247.0,1690742431744.0,11427840.0,4350345216.0,10437226496.0,3336404.956641264
2025-08-04 06:53:02+00:00,http://flux-node3.av.it.pt:8080/metrics,d73e81c0-f052-4b31-9811-0fe16434f778,306,neuronet-k8s-lb,0.07392034,0.0,2705370612.0,27457478656.0,122880.0,2141696000.0,7479721984.0,55389.98202586323
2025-08-04 06:53:02+00:00,http://flux-node4.av.it.pt:8080/metrics,d0963dbe-dc40-4955-906f-4435bf06ccee,182,neuronet-w1,3.9077792,0.0,1681846346.0,97676820480.0,1232896.0,33949323264.0,39684583424.0,2391139.700217028
2025-08-04 06:53:02+00:00,http://flux-node4.av.it.pt:8080/metrics,c5237c73-cef8-42c1-bc97-fe0982b9d219,179,neuronet-m1,4.8209887,0.0,7580810492.0,1248938201088.0,9367552.0,4241072128.0,9236901888.0,2949925.4507580376
2025-08-04 06:53:02+00:00,http://flux-node5.av.it.pt:8080/metrics,42f9eb09-924d-45d3-9ed1-2a64ceab82ef,304,neuronet-k8s-w2,2.524136,0.0,5474020938.0,74157944832.0,495616.0,4294316032.0,9603227648.0,1813224.9310402824
2025-08-04 06:53:02+00:00,http://flux-node3.av.it.pt:8080/metrics,a70cec07-8f49-4109-90fe-0262d766bb7b,185,neuronet-lb,0.06823416,0.0,14706027984.0,108448309248.0,356352.0,2157625344.0,7432437760.0,51129.215036622736
2025-08-04 06:54:02+00:00,http://flux-node4.av.it.pt:8080/metrics,d0963dbe-dc40-4955-906f-4435bf06ccee,182,neuronet-w1,3.928975,0.0,1681846346.0,97678348288.0,1294336.0,33949323264.0,39684583424.0,2438008.8896038816
2025-08-04 06:54:02+00:00,http://flux-node4.av.it.pt:8080/metrics,c5237c73-cef8-42c1-bc97-fe0982b9d219,179,neuronet-m1,4.929394,0.0,7580810492.0,1248950665216.0,8265728.0,4241072128.0,9236901888.0,3058788.9985180665
2025-08-04 06:55:02+00:00,http://flux-node5.av.it.pt:8080/metrics,a2852a33-8cf2-4621-90ea-85fd02bf17e5,184,neuronet-w3,3.3834796,0.0,85044025273.0,912406753280.0,1921024.0,34266603520.0,40070991872.0,2463509.530835543
2025-08-04 06:55:02+00:00,http://flux-node5.av.it.pt:8080/metrics,8cdf92b6-d702-4a42-b43f-b973491c8942,303,neuronet-k8s-w1,1.8431696,0.0,6873816650.0,95288741888.0,2084864.0,4132913152.0,9941901312.0,1342010.6948562074
2025-08-04 06:55:02+00:00,http://flux-node5.av.it.pt:8080/metrics,5a48f6ee-b6fa-4bbb-8fa7-64e34e000dde,305,neuronet-k8s-w3,0.988474,0.0,5343608394.0,79152529408.0,548864.0,4233900032.0,9888460800.0,719707.3544008518
2025-08-04 06:55:02+00:00,http://flux-node5.av.it.pt:8080/metrics,595fba49-ae34-49b8-b9de-956a6fee8367,183,neuronet-w2,6.3278437,0.0,82741536697.0,415213690880.0,3084288.0,34028871680.0,40045907968.0,4607299.30312109
2025-08-04 06:55:02+00:00,http://flux-node5.av.it.pt:8080/metrics,50c53a25-5073-4302-bd3c-67f4de72d2a0,181,neuronet-m3,4.264188,0.0,112275896247.0,1690768941056.0,11304960.0,4350345216.0,10437226496.0,3104752.673274517
2025-08-04 06:55:02+00:00,http://flux-node5.av.it.pt:8080/metrics,42f9eb09-924d-45d3-9ed1-2a64ceab82ef,304,neuronet-k8s-w2,2.5312614,0.0,5474020938.0,74160230400.0,1089536.0,4294316032.0,9603227648.0,1843009.9893116
2025-08-04 06:56:02+00:00,http://flux-node4.av.it.pt:8080/metrics,d0963dbe-dc40-4955-906f-4435bf06ccee,182,neuronet-w1,3.9659495,0.0,1681846346.0,97682214912.0,1224704.0,33949323264.0,39684583424.0,2423302.5243649147
2025-08-04 06:56:02+00:00,http://flux-node4.av.it.pt:8080/metrics,c5237c73-cef8-42c1-bc97-fe0982b9d219,179,neuronet-m1,4.844898,0.0,7580810492.0,1248978141184.0,9252864.0,4241072128.0,9236901888.0,2960363.966183739
2025-08-04 06:56:02+00:00,http://flux-node3.av.it.pt:8080/metrics,d73e81c0-f052-4b31-9811-0fe16434f778,306,neuronet-k8s-lb,0.07668711,0.0,2705382900.0,27702194176.0,32768.0,2141741056.0,7462936576.0,63968.56251937896
2025-08-04 06:56:02+00:00,http://flux-node3.av.it.pt:8080/metrics,a70cec07-8f49-4109-90fe-0262d766bb7b,185,neuronet-lb,0.062485795,0.0,14706027984.0,108450680832.0,0.0,2157625344.0,7424045056.0,52122.53253828846
2025-08-04 06:57:02+00:00,http://flux-node4.av.it.pt:8080/metrics,d0963dbe-dc40-4955-906f-4435bf06ccee,182,neuronet-w1,3.931992,0.0,1681846346.0,97683644416.0,1253376.0,33949323264.0,39684583424.0,2381219.774722791
2025-08-04 06:57:02+00:00,http://flux-node4.av.it.pt:8080/metrics,c5237c73-cef8-42c1-bc97-fe0982b9d219,179,neuronet-m1,4.904097,4096.0,7580814588.0,1248994217984.0,11538432.0,4241072128.0,9236901888.0,2969927.91040072
2025-08-04 06:58:02+00:00,http://flux-node3.av.it.pt:8080/metrics,d73e81c0-f052-4b31-9811-0fe16434f778,306,neuronet-k8s-lb,0.1136945,0.0,2705382900.0,27702419456.0,12288.0,2141741056.0,7446151168.0,97302.3400249426
2025-08-04 06:58:02+00:00,http://flux-node3.av.it.pt:8080/metrics,a70cec07-8f49-4109-90fe-0262d766bb7b,185,neuronet-lb,0.09948269,0.0,14706027984.0,108451876864.0,217088.0,2157625344.0,7424045056.0,85139.55469524846
2025-08-04 06:59:02+00:00,http://flux-node5.av.it.pt:8080/metrics,595fba49-ae34-49b8-b9de-956a6fee8367,183,neuronet-w2,6.7222066,0.0,82741536697.0,415231754240.0,2883584.0,34028871680.0,40045907968.0,4651224.681645569
2025-08-04 06:59:02+00:00,http://flux-node5.av.it.pt:8080/metrics,a2852a33-8cf2-4621-90ea-85fd02bf17e5,184,neuronet-w3,3.652532,0.0,85044025273.0,912476336128.0,4157440.0,34266603520.0,40062599168.0,2527257.5639042617
2025-08-04 06:59:02+00:00,http://flux-node5.av.it.pt:8080/metrics,8cdf92b6-d702-4a42-b43f-b973491c8942,303,neuronet-k8s-w1,2.1229992,0.0,6873816650.0,95296344064.0,1474560.0,4132913152.0,9941901312.0,1468944.1780238915
2025-08-04 06:59:02+00:00,http://flux-node5.av.it.pt:8080/metrics,5a48f6ee-b6fa-4bbb-8fa7-64e34e000dde,305,neuronet-k8s-w3,1.0072076,0.0,5343608394.0,79156158464.0,794624.0,4233900032.0,9905246208.0,696906.4299491763
2025-08-04 06:59:02+00:00,http://flux-node5.av.it.pt:8080/metrics,50c53a25-5073-4302-bd3c-67f4de72d2a0,181,neuronet-m3,4.372679,0.0,112275896247.0,1690822737920.0,10866688.0,4350345216.0,10437226496.0,3025541.285583539
2025-08-04 06:59:02+00:00,http://flux-node4.av.it.pt:8080/metrics,c5237c73-cef8-42c1-bc97-fe0982b9d219,179,neuronet-m1,4.8158126,0.0,7580814588.0,1249020743680.0,8675328.0,4241072128.0,9236901888.0,2929863.9995921804
2025-08-04 06:59:02+00:00,http://flux-node4.av.it.pt:8080/metrics,d0963dbe-dc40-4955-906f-4435bf06ccee,182,neuronet-w1,3.734453,0.0,1681846346.0,97686556672.0,909312.0,33949323264.0,39684583424.0,2271981.9541893816
2025-08-04 06:59:02+00:00,http://flux-node5.av.it.pt:8080/metrics,42f9eb09-924d-45d3-9ed1-2a64ceab82ef,304,neuronet-k8s-w2,2.9548504,0.0,5474020938.0,74165841920.0,2117632.0,4294316032.0,9611620352.0,2044518.1334132028
2025-08-04 06:59:02+00:00,http://flux-node3.av.it.pt:8080/metrics,d73e81c0-f052-4b31-9811-0fe16434f778,306,neuronet-k8s-lb,0.07096628,0.0,2705382900.0,27702677504.0,0.0,2141741056.0,7446151168.0,62204.86342716932
2025-08-04 06:59:02+00:00,http://flux-node3.av.it.pt:8080/metrics,a70cec07-8f49-4109-90fe-0262d766bb7b,185,neuronet-lb,0.05677302,0.0,14706027984.0,108452683776.0,0.0,2157625344.0,7432437760.0,49763.88812943935
2025-08-04 07:00:02+00:00,http://flux-node4.av.it.pt:8080/metrics,d0963dbe-dc40-4955-906f-4435bf06ccee,182,neuronet-w1,3.7923787,0.0,1681846346.0,97688457216.0,946176.0,33949323264.0,39684583424.0,2360250.3838934302
2025-08-04 07:00:02+00:00,http://flux-node4.av.it.pt:8080/metrics,c5237c73-cef8-42c1-bc97-fe0982b9d219,179,neuronet-m1,4.8733096,0.0,7580814588.0,1249033261056.0,8323072.0,4241072128.0,9236901888.0,3032985.8651348352
2025-08-04 07:02:02+00:00,http://flux-node3.av.it.pt:8080/metrics,d73e81c0-f052-4b31-9811-0fe16434f778,306,neuronet-k8s-lb,0.08530725,0.0,2705382900.0,27703226368.0,102400.0,2141741056.0,7454543872.0,60934.31715997383
2025-08-04 07:02:02+00:00,http://flux-node3.av.it.pt:8080/metrics,a70cec07-8f49-4109-90fe-0262d766bb7b,185,neuronet-lb,0.065402225,0.0,14706027984.0,108454834176.0,53248.0,2157625344.0,7457615872.0,46716.31070962877
2025-08-04 07:03:02+00:00,http://flux-node5.av.it.pt:8080/metrics,595fba49-ae34-49b8-b9de-956a6fee8367,183,neuronet-w2,6.833507,0.0,82741557177.0,415351365632.0,4268032.0,34028871680.0,40062693376.0,4737259.341609726
2025-08-04 07:03:02+00:00,http://flux-node5.av.it.pt:8080/metrics,8cdf92b6-d702-4a42-b43f-b973491c8942,303,neuronet-k8s-w1,1.8033472,0.0,6873816650.0,95354044416.0,1495040.0,4133437440.0,9941901312.0,1250152.1451602364
2025-08-04 07:03:02+00:00,http://flux-node5.av.it.pt:8080/metrics,5a48f6ee-b6fa-4bbb-8fa7-64e34e000dde,305,neuronet-k8s-w3,0.9824531,0.0,5343608394.0,79159386112.0,557056.0,4233900032.0,9880068096.0,681075.6352822494
2025-08-04 07:03:02+00:00,http://flux-node5.av.it.pt:8080/metrics,a2852a33-8cf2-4621-90ea-85fd02bf17e5,184,neuronet-w3,3.6341407,0.0,85044025273.0,912484245504.0,1626112.0,34266603520.0,40062599168.0,2519331.138136253
2025-08-04 07:03:02+00:00,http://flux-node5.av.it.pt:8080/metrics,50c53a25-5073-4302-bd3c-67f4de72d2a0,181,neuronet-m3,4.5305123,0.0,112275896247.0,1690873589760.0,10563584.0,4350345216.0,10437226496.0,3140731.644788895
2025-08-04 07:03:02+00:00,http://flux-node4.av.it.pt:8080/metrics,c5237c73-cef8-42c1-bc97-fe0982b9d219,179,neuronet-m1,4.8707147,0.0,7580814588.0,1249072877568.0,8458240.0,4241072128.0,9236901888.0,3012250.427117176
2025-08-04 07:03:02+00:00,http://flux-node4.av.it.pt:8080/metrics,d0963dbe-dc40-4955-906f-4435bf06ccee,182,neuronet-w1,4.055887,0.0,1681846346.0,97692930048.0,806912.0,33949323264.0,39684583424.0,2508327.5985822296
2025-08-04 07:03:02+00:00,http://flux-node5.av.it.pt:8080/metrics,42f9eb09-924d-45d3-9ed1-2a64ceab82ef,304,neuronet-k8s-w2,2.359135,0.0,5474020938.0,74170949632.0,1077248.0,4294316032.0,9594834944.0,1635446.3092735673
2025-08-04 07:04:02+00:00,http://flux-node4.av.it.pt:8080/metrics,d0963dbe-dc40-4955-906f-4435bf06ccee,182,neuronet-w1,3.9248796,0.0,1681846346.0,97694711808.0,1290240.0,33949323264.0,39684583424.0,2386436.624346404
2025-08-04 07:04:02+00:00,http://flux-node4.av.it.pt:8080/metrics,c5237c73-cef8-42c1-bc97-fe0982b9d219,179,neuronet-m1,4.8722095,0.0,7580814588.0,1249087385600.0,9695232.0,4241072128.0,9236901888.0,2962439.778906994
2025-08-04 07:04:02+00:00,http://flux-node3.av.it.pt:8080/metrics,d73e81c0-f052-4b31-9811-0fe16434f778,306,neuronet-k8s-lb,0.07681147,0.0,2705382900.0,27703279616.0,8192.0,2141741056.0,7446151168.0,63747.79848940753
2025-08-04 07:04:02+00:00,http://flux-node3.av.it.pt:8080/metrics,a70cec07-8f49-4109-90fe-0262d766bb7b,185,neuronet-lb,0.065432,0.0,14706027984.0,108456574976.0,278528.0,2157363200.0,7440830464.0,54303.68362991765
2025-08-04 07:05:02+00:00,http://flux-node5.av.it.pt:8080/metrics,595fba49-ae34-49b8-b9de-956a6fee8367,183,neuronet-w2,6.8798513,0.0,82741557177.0,415359844352.0,2621440.0,34028871680.0,40062693376.0,4715363.767156744
2025-08-04 07:05:02+00:00,http://flux-node5.av.it.pt:8080/metrics,a2852a33-8cf2-4621-90ea-85fd02bf17e5,184,neuronet-w3,3.6139686,0.0,85044025273.0,912548577280.0,1945600.0,34266603520.0,40112955392.0,2476968.730511272
2025-08-04 07:05:02+00:00,http://flux-node5.av.it.pt:8080/metrics,8cdf92b6-d702-4a42-b43f-b973491c8942,303,neuronet-k8s-w1,1.9985251,0.0,6873816650.0,95357661184.0,1417216.0,4133437440.0,9941901312.0,1369764.0512952567
2025-08-04 07:05:02+00:00,http://flux-node5.av.it.pt:8080/metrics,5a48f6ee-b6fa-4bbb-8fa7-64e34e000dde,305,neuronet-k8s-w3,1.0330087,0.0,5343608394.0,79161384960.0,1003520.0,4231888896.0,9888460800.0,708011.1950531304
2025-08-04 07:05:02+00:00,http://flux-node5.av.it.pt:8080/metrics,50c53a25-5073-4302-bd3c-67f4de72d2a0,181,neuronet-m3,4.603232,0.0,112275896247.0,1690901798912.0,12251136.0,4350345216.0,10437226496.0,3154997.3784225704
2025-08-04 07:05:02+00:00,http://flux-node5.av.it.pt:8080/metrics,42f9eb09-924d-45d3-9ed1-2a64ceab82ef,304,neuronet-k8s-w2,3.8645651,0.0,5474020938.0,74172887040.0,770048.0,4294316032.0,9594834944.0,2648724.4425843838
2025-08-04 07:06:02+00:00,http://flux-node5.av.it.pt:8080/metrics,5a48f6ee-b6fa-4bbb-8fa7-64e34e000dde,305,neuronet-k8s-w3,1.0184444,0.0,5343608394.0,79162605568.0,999424.0,4231888896.0,9896853504.0,702884.3755331003
2025-08-04 07:06:02+00:00,http://flux-node5.av.it.pt:8080/metrics,a2852a33-8cf2-4621-90ea-85fd02bf17e5,184,neuronet-w3,3.6614015,0.0,85044025273.0,912551133184.0,2215936.0,34266603520.0,40096169984.0,2526934.0833165576
2025-08-04 07:06:02+00:00,http://flux-node5.av.it.pt:8080/metrics,595fba49-ae34-49b8-b9de-956a6fee8367,183,neuronet-w2,6.756098,0.0,82741557177.0,415364497408.0,3256320.0,34028871680.0,40054300672.0,4662753.794434872
2025-08-04 07:06:02+00:00,http://flux-node5.av.it.pt:8080/metrics,50c53a25-5073-4302-bd3c-67f4de72d2a0,181,neuronet-m3,4.5048985,0.0,112275896247.0,1690916352000.0,12365824.0,4350345216.0,10437226496.0,3109077.6718452405
2025-08-04 07:06:02+00:00,http://flux-node5.av.it.pt:8080/metrics,8cdf92b6-d702-4a42-b43f-b973491c8942,303,neuronet-k8s-w1,1.9088024,0.0,6873816650.0,95360204800.0,2236416.0,4133437440.0,9941901312.0,1317369.2653941691
2025-08-04 07:06:02+00:00,http://flux-node4.av.it.pt:8080/metrics,d0963dbe-dc40-4955-906f-4435bf06ccee,182,neuronet-w1,3.856649,0.0,1681846346.0,97698373632.0,864256.0,33949323264.0,39684583424.0,2380945.175045042
2025-08-04 07:06:02+00:00,http://flux-node4.av.it.pt:8080/metrics,c5237c73-cef8-42c1-bc97-fe0982b9d219,179,neuronet-m1,4.8592825,0.0,7580814588.0,1249115885568.0,9080832.0,4241072128.0,9236901888.0,2999932.1798255728
