_time,namespace_x,pod_name_x,container_name_x,node_name,inventory-cluster-id_x,inventory-rack-id,inventory-server-id_x,cpu_usage_core_nanoseconds,cpu_usage_nanocores,logsfs_available_bytes,logsfs_capacity_bytes,logsfs_used_bytes,memory_major_page_faults,memory_page_faults,memory_rss_bytes,memory_usage_bytes,memory_working_set_bytes,rootfs_available_bytes,rootfs_capacity_bytes,rootfs_used_bytes,pod_key,namespace_y,pod_name_y,container_name_y,inventory-cluster-id_y,inventory-server-id_y,kepler_container_joules_total,kepler_container_microwatts_consumption_total,inventory-cluster-id,inventory-server-id,node_fqdn,vm_id,vm_name,cpuload,disk_free,disk_total,disk_used,disk_used_percentage,mem_free,mem_total,mem_used,mem_used_percentage,status,swap_free,swap_total,swap_used,swap_used_percentage,uptime,placement,plugin,activePower,apparentPower,cumulatedEnergy,current,currentTHD,partialEnergy,peakFactor,powerFactor,reactivePower,latency_ms
2025-09-05 12:09:56,quickpizza,quickpizza-8b95978b5-jgvvs,quickpizza,neuronet-k8s-w2,flux,r4,Neuronet-ClusterTest,1474750271000,1854165746,22609276928,33104523264,41250816,0,10400351,91201536,95711232,95711232,22609276928,33104523264,32768,quickpizza/quickpizza-8b95978b5-jgvvs,quickpizza,quickpizza-8b95978b5-jgvvs,quickpizza,flux,Neuronet-ClusterTest,96906.984,120539542.37288132,flux,flux-node1,flux-node1.av.it.pt,302,neuronet-k8s-m3,0.26646925614685,34359738368,34359738368,0,0,546893824,4294967296,3748073472,87.26663589477539,running,0,0,0,0,5493644,left,pdu,71.473,66.249,178293.00846846,0.315,13.5,178293.00846846,1.744,0.982,-7.78,1593.83
2025-09-05 12:10:56,quickpizza,quickpizza-8b95978b5-jgvvs,quickpizza,neuronet-k8s-w2,flux,r4,Neuronet-ClusterTest,1586386660000,1638299217,22610743296,33104523264,49348608,0,11277599,70504448,75001856,75001856,22610743296,33104523264,32768,quickpizza/quickpizza-8b95978b5-jgvvs,quickpizza,quickpizza-8b95978b5-jgvvs,quickpizza,flux,Neuronet-ClusterTest,103767.969,114349750.0,flux,flux-node1,flux-node1.av.it.pt,301,neuronet-k8s-m2,0.320570048919111,34359738368,34359738368,0,0,532316160,4294967296,3762651136,87.60604858398438,running,0,0,0,0,5493726,right,pdu,62.644,60.302,129804.00616536,0.275,12.3,129804.00616536,1.599,0.983,-6.392,3393.65
2025-09-05 12:11:56,quickpizza,quickpizza-8b95978b5-jgvvs,quickpizza,neuronet-k8s-w2,flux,r4,Neuronet-ClusterTest,1654205721000,423158621,22619746304,33104523264,39215104,0,12206138,58232832,61296640,61296640,22619746304,33104523264,32768,quickpizza/quickpizza-8b95978b5-jgvvs,quickpizza,quickpizza-8b95978b5-jgvvs,quickpizza,flux,Neuronet-ClusterTest,107899.062,68851550.00000013,flux,flux-node3,flux-node3.av.it.pt,185,neuronet-lb,0.0073296367426896,34359738368,34359738368,0,0,313139200,2147483648,1834344448,85.41831970214844,running,0,0,0,0,9245035,right,pdu,64.035,67.2,164768.00782606,0.28,14.0,164768.00782606,1.603,0.99,-6.178,807.55
2025-09-05 12:12:56,quickpizza,quickpizza-8b95978b5-jgvvs,quickpizza,neuronet-k8s-w2,flux,r4,Neuronet-ClusterTest,1702400569000,1415562509,22617837568,33104523264,41177088,0,12915909,66969600,70606848,70606848,22617837568,33104523264,32768,quickpizza/quickpizza-8b95978b5-jgvvs,quickpizza,quickpizza-8b95978b5-jgvvs,quickpizza,flux,Neuronet-ClusterTest,112896.978,83298599.99999996,flux,flux-node4,flux-node4.av.it.pt,182,neuronet-w1,0.183823385796145,64424509440,64424509440,0,0,27699372032,34359738368,6660366336,19.384217262268063,running,0,0,0,0,5449500,right,pdu,72.006,70.34,164769.00782611,0.315,11.8,164769.00782611,1.533,0.992,-6.424,3645.23
2025-09-05 12:13:56,quickpizza,quickpizza-8b95978b5-jgvvs,quickpizza,neuronet-k8s-w2,flux,r4,Neuronet-ClusterTest,1808410536000,1825497566,22610120704,33104523264,49078272,0,13870809,80515072,85405696,85405696,22610120704,33104523264,32768,quickpizza/quickpizza-8b95978b5-jgvvs,quickpizza,quickpizza-8b95978b5-jgvvs,quickpizza,flux,Neuronet-ClusterTest,119811.984,0.0,flux,flux-node5,flux-node5.av.it.pt,304,neuronet-k8s-w2,0.559977124281705,34359738368,34359738368,0,0,964657152,4294967296,3330310144,77.53982543945312,running,0,0,0,0,5451547,left,pdu,70.277,70.913,178298.0084687,0.311,12.8,178298.0084687,1.636,0.985,-7.736,2551.44
2025-09-05 12:14:56,quickpizza,quickpizza-8b95978b5-jgvvs,quickpizza,neuronet-k8s-w2,flux,r4,Neuronet-ClusterTest,24632638000,1332007528,22634684416,33104523264,24252416,0,42398,148066304,152891392,152891392,22634684416,33104523264,32768,quickpizza/quickpizza-8b95978b5-jgvvs,quickpizza,quickpizza-8b95978b5-jgvvs,quickpizza,flux,Neuronet-ClusterTest,3886.29,0.0,flux,flux-node4,flux-node4.av.it.pt,182,neuronet-w1,0.183437592560152,64424509440,64424509440,0,0,27689558016,34359738368,6670180352,19.412779808044437,running,0,0,0,0,5449620,right,pdu,71.354,72.777,164772.00782625,0.309,11.2,164772.00782625,1.645,0.991,-6.221,2833.25
2025-09-05 12:15:56,quickpizza,quickpizza-8b95978b5-jgvvs,quickpizza,neuronet-k8s-w2,flux,r4,Neuronet-ClusterTest,180370480000,1863789308,22621425664,33104523264,36184064,0,236326,61091840,65818624,65818624,22621425664,33104523264,32768,quickpizza/quickpizza-8b95978b5-jgvvs,quickpizza,quickpizza-8b95978b5-jgvvs,quickpizza,flux,Neuronet-ClusterTest,11287.461,123352850.0,flux,flux-node5,flux-node5.av.it.pt,184,neuronet-w3,0.355673724670452,64424509440,64424509440,0,0,7306924032,34359738368,27052814336,78.7340521812439,running,0,0,0,0,9751950,right,pdu,53.837,55.157,119068.00565543,0.239,15.1,119068.00565543,1.636,0.979,-7.867,1898.02
2025-09-05 12:16:56,quickpizza,quickpizza-8b95978b5-jgvvs,quickpizza,neuronet-k8s-w2,flux,r4,Neuronet-ClusterTest,239030220000,71494554,22618738688,33104523264,37994496,0,718664,54837248,57724928,57724928,22618738688,33104523264,32768,quickpizza/quickpizza-8b95978b5-jgvvs,quickpizza,quickpizza-8b95978b5-jgvvs,quickpizza,flux,Neuronet-ClusterTest,14662.962,56258350.0,flux,flux-node4,flux-node4.av.it.pt,182,neuronet-w1,0.183377228555614,64424509440,64424509440,0,0,27711643648,34359738368,6648094720,19.34850215911865,running,0,0,0,0,5449740,left,pdu,64.977,66.87,178301.00846884,0.289,15.7,178301.00846884,1.658,0.984,-7.883,769.45
2025-09-05 12:17:56,quickpizza,quickpizza-8b95978b5-jgvvs,quickpizza,neuronet-k8s-w2,flux,r4,Neuronet-ClusterTest,287194061000,1532692287,22616637440,33104523264,29474816,0,1151742,67170304,70709248,70709248,22616637440,33104523264,32768,quickpizza/quickpizza-8b95978b5-jgvvs,quickpizza,quickpizza-8b95978b5-jgvvs,quickpizza,flux,Neuronet-ClusterTest,19059.342,73273000.00000001,flux,flux-node4,flux-node4.av.it.pt,179,neuronet-m1,0.394422483329064,64424509440,64424509440,0,0,549347328,4294967296,3745619968,87.20951080322266,running,0,0,0,0,8794979,left,pdu,78.47,82.247,182392.00866316,0.344,11.1,182392.00866316,1.646,0.994,-4.81,3074.57
2025-09-05 12:18:56,quickpizza,quickpizza-8b95978b5-jgvvs,quickpizza,neuronet-k8s-w2,flux,r4,Neuronet-ClusterTest,371507510000,1869658514,22595465216,33104523264,38592512,0,1695468,78086144,83238912,83238912,22595465216,33104523264,32768,quickpizza/quickpizza-8b95978b5-jgvvs,quickpizza,quickpizza-8b95978b5-jgvvs,quickpizza,flux,Neuronet-ClusterTest,25914.939,114259949.99999996,flux,flux-node1,flux-node1.av.it.pt,302,neuronet-k8s-m3,0.274375033781165,34359738368,34359738368,0,0,554176512,4294967296,3740790784,87.09707260131836,running,0,0,0,0,5494185,left,pdu,78.566,77.751,178304.00846899,0.345,12.9,178303.00846894,1.678,0.98,-7.748,3996.11
2025-09-05 12:19:56,quickpizza,quickpizza-8b95978b5-jgvvs,quickpizza,neuronet-k8s-w2,flux,r4,Neuronet-ClusterTest,487661335000,2085285622,22553141248,33104523264,40275968,0,2245711,105893888,111534080,111534080,22553141248,33104523264,32768,quickpizza/quickpizza-8b95978b5-jgvvs,quickpizza,quickpizza-8b95978b5-jgvvs,quickpizza,flux,Neuronet-ClusterTest,33149.313,118596295.08196726,flux,flux-node3,flux-node3.av.it.pt,311,neuronet-5g-core,0.142506797680519,85899345920,85899345920,0,0,8931868672,17179869184,8248000512,48.00968170166016,running,0,0,0,0,1201284,left,pdu,63.562,65.955,146462.00695657,0.287,17.6,146462.00695657,1.713,0.963,-7.704,5236.58
2025-09-05 12:20:56,quickpizza,quickpizza-8b95978b5-jgvvs,quickpizza,neuronet-k8s-w2,flux,r4,Neuronet-ClusterTest,627403344000,1708672060,22511972352,33104523264,38797312,0,3074958,73408512,78389248,78389248,22511972352,33104523264,32768,quickpizza/quickpizza-8b95978b5-jgvvs,quickpizza,quickpizza-8b95978b5-jgvvs,quickpizza,flux,Neuronet-ClusterTest,40005.609,116208406.77966094,flux,flux-node3,flux-node3.av.it.pt,306,neuronet-k8s-lb,0.0147757080487122,34359738368,34359738368,0,0,409321472,2147483648,1738162176,80.93948364257812,running,0,0,0,0,5074298,right,pdu,53.003,42.698,119073.00565566,0.235,16.5,119073.00565566,1.655,0.96,-8.483,5058.16
2025-09-05 12:21:56,quickpizza,quickpizza-8b95978b5-jgvvs,quickpizza,neuronet-k8s-w2,flux,r4,Neuronet-ClusterTest,691841379000,916761705,22464614400,33104523264,40796160,0,3802750,55406592,58535936,58535936,22464614400,33104523264,32768,quickpizza/quickpizza-8b95978b5-jgvvs,quickpizza,quickpizza-8b95978b5-jgvvs,quickpizza,flux,Neuronet-ClusterTest,44058.684,67551250.00000007,flux,flux-node5,flux-node5.av.it.pt,305,neuronet-k8s-w3,0.0644601335132745,34359738368,34359738368,0,0,1849970688,4294967296,2444996608,56.9270133972168,running,0,0,0,0,5452010,right,pdu,51.504,52.736,119073.00565566,0.229,16.0,119073.00565566,1.612,0.978,-7.847,973.82
2025-09-05 12:22:56,quickpizza,quickpizza-8b95978b5-jgvvs,quickpizza,neuronet-k8s-w2,flux,r4,Neuronet-ClusterTest,740411234000,1409747167,22426599424,33104523264,30777344,0,4423617,65146880,68513792,68513792,22426599424,33104523264,32768,quickpizza/quickpizza-8b95978b5-jgvvs,quickpizza,quickpizza-8b95978b5-jgvvs,quickpizza,flux,Neuronet-ClusterTest,48885.66,80449600.00000004,flux,flux-node3,flux-node3.av.it.pt,306,neuronet-k8s-lb,0.0159758827819026,34359738368,34359738368,0,0,408768512,2147483648,1738715136,80.9652328491211,running,0,0,0,0,5074421,left,pdu,73.203,66.051,178308.00846918,0.323,12.6,178308.00846918,1.661,0.982,-7.68,2300.69
2025-09-05 12:23:56,quickpizza,quickpizza-8b95978b5-jgvvs,quickpizza,neuronet-k8s-w2,flux,r4,Neuronet-ClusterTest,841450447000,1818825839,22427860992,33104523264,38608896,0,5317197,86085632,90472448,90472448,22427860992,33104523264,32768,quickpizza/quickpizza-8b95978b5-jgvvs,quickpizza,quickpizza-8b95978b5-jgvvs,quickpizza,flux,Neuronet-ClusterTest,55600.788,111918799.99999994,flux,flux-node4,flux-node4.av.it.pt,179,neuronet-m1,0.384141647224562,64424509440,64424509440,0,0,631599104,4294967296,3663368192,85.29443740844727,running,0,0,0,0,8795339,right,pdu,55.519,67.184,129817.00616598,0.245,16.4,129817.00616598,1.722,0.982,-7.144,1537.77
2025-09-05 12:24:56,quickpizza,quickpizza-8b95978b5-jgvvs,quickpizza,neuronet-k8s-w2,flux,r4,Neuronet-ClusterTest,953655701000,1980012258,22415396864,33104523264,38580224,0,6018176,104173568,109137920,109137920,22415396864,33104523264,32768,quickpizza/quickpizza-8b95978b5-jgvvs,quickpizza,quickpizza-8b95978b5-jgvvs,quickpizza,flux,Neuronet-ClusterTest,62696.25,118257700.0,flux,flux-node3,flux-node3.av.it.pt,306,neuronet-k8s-lb,0.0154584877572837,34359738368,34359738368,0,0,408776704,2147483648,1738706944,80.96485137939453,running,0,0,0,0,5074538,right,pdu,94.425,95.021,217295.01032096,0.411,8.9,217295.01032096,1.624,0.995,-0.997,2483.57
2025-09-05 12:25:56,quickpizza,quickpizza-8b95978b5-jgvvs,quickpizza,neuronet-k8s-w2,flux,r4,Neuronet-ClusterTest,1066542893000,1658150455,22399369216,33104523264,35188736,0,6838448,74379264,78557184,78557184,22399369216,33104523264,32768,quickpizza/quickpizza-8b95978b5-jgvvs,quickpizza,quickpizza-8b95978b5-jgvvs,quickpizza,flux,Neuronet-ClusterTest,69392.499,111604149.99999994,flux,flux-node3,flux-node3.av.it.pt,311,neuronet-5g-core,0.134563998700111,85899345920,85899345920,0,0,8921669632,17179869184,8258199552,48.069047927856445,running,0,0,0,0,1201644,left,pdu,69.311,71.199,178312.00846937,0.305,12.8,178312.00846937,1.672,0.981,-7.899,1843.1
2025-09-05 12:26:56,quickpizza,quickpizza-8b95978b5-jgvvs,quickpizza,neuronet-k8s-w2,flux,r4,Neuronet-ClusterTest,1132762861000,1124949962,22386274304,33104523264,37175296,0,7678729,60170240,63815680,63815680,22386274304,33104523264,32768,quickpizza/quickpizza-8b95978b5-jgvvs,quickpizza,quickpizza-8b95978b5-jgvvs,quickpizza,flux,Neuronet-ClusterTest,73569.45,68474606.55737706,flux,flux-node3,flux-node3.av.it.pt,306,neuronet-k8s-lb,0.0145917981439536,34359738368,34359738368,0,0,406228992,2147483648,1741254656,81.08348846435547,running,0,0,0,0,5074658,left,pdu,65.53,68.178,178313.00846941,0.289,15.1,178313.00846941,1.668,0.983,-7.915,1028.11
2025-09-05 12:27:56,quickpizza,quickpizza-8b95978b5-jgvvs,quickpizza,neuronet-k8s-w2,flux,r4,Neuronet-ClusterTest,1187780702000,1429840842,22370910208,33104523264,39108608,0,8416106,69533696,73273344,73273344,22370910208,33104523264,32768,quickpizza/quickpizza-8b95978b5-jgvvs,quickpizza,quickpizza-8b95978b5-jgvvs,quickpizza,flux,Neuronet-ClusterTest,78655.932,84774700.00000006,flux,flux-node3,flux-node3.av.it.pt,185,neuronet-lb,0.0063163937541808,34359738368,34359738368,0,0,311803904,2147483648,1835679744,85.48049926757812,running,0,0,0,0,9245995,left,pdu,63.554,61.467,146470.00695695,0.279,13.7,146470.00695695,1.663,0.979,-7.466,2127.88
2025-09-05 12:28:56,quickpizza,quickpizza-8b95978b5-jgvvs,quickpizza,neuronet-k8s-w2,flux,r4,Neuronet-ClusterTest,79310887000,2268538597,22371631104,33104523264,32206848,0,120531,109088768,113963008,113963008,22371631104,33104523264,32768,quickpizza/quickpizza-8b95978b5-jgvvs,quickpizza,quickpizza-8b95978b5-jgvvs,quickpizza,flux,Neuronet-ClusterTest,80191.494,26026474.57627128,flux,flux-node3,flux-node3.av.it.pt,311,neuronet-5g-core,0.148484517342038,85899345920,85899345920,0,0,8907239424,17179869184,8272629760,48.153042793273926,running,0,0,0,0,1201824,right,pdu,100.19,96.353,217301.01032124,0.436,7.6,217301.01032124,1.597,0.997,-0.353,2265.34
2025-09-05 12:29:56,quickpizza,quickpizza-8b95978b5-jgvvs,quickpizza,neuronet-k8s-w2,flux,r4,Neuronet-ClusterTest,213152930000,2349676468,22336892928,33104523264,37179392,0,282350,147062784,153874432,153874432,22336892928,33104523264,32768,quickpizza/quickpizza-8b95978b5-jgvvs,quickpizza,quickpizza-8b95978b5-jgvvs,quickpizza,flux,Neuronet-ClusterTest,12519.024,126851550.0,flux,flux-node3,flux-node3.av.it.pt,185,neuronet-lb,0.0125314681131864,34359738368,34359738368,0,0,311103488,2147483648,1836380160,85.51311492919922,running,0,0,0,0,9246116,left,pdu,70.138,71.076,178317.0084696,0.309,13.3,178317.0084696,1.633,0.987,-7.692,3294.75
2025-09-05 12:30:56,quickpizza,quickpizza-8b95978b5-jgvvs,quickpizza,neuronet-k8s-w2,flux,r4,Neuronet-ClusterTest,335899950000,1959807728,22317068288,33104523264,39108608,0,614710,82046976,86851584,86851584,22317068288,33104523264,32768,quickpizza/quickpizza-8b95978b5-jgvvs,quickpizza,quickpizza-8b95978b5-jgvvs,quickpizza,flux,Neuronet-ClusterTest,19803.51,119417803.2786885,flux,flux-node4,flux-node4.av.it.pt,182,neuronet-w1,0.183363488340767,64424509440,64424509440,0,0,27683143680,34359738368,6676594688,19.43144798278809,running,0,0,0,0,5450580,right,pdu,65.971,66.611,164791.00782715,0.289,9.4,164791.00782715,1.665,0.99,-6.321,3250.4
2025-09-05 12:31:56,quickpizza,quickpizza-8b95978b5-jgvvs,quickpizza,neuronet-k8s-w2,flux,r4,Neuronet-ClusterTest,398515767000,299437262,22297448448,33104523264,41050112,0,1184246,52822016,55885824,55885824,22297448448,33104523264,32768,quickpizza/quickpizza-8b95978b5-jgvvs,quickpizza,quickpizza-8b95978b5-jgvvs,quickpizza,flux,Neuronet-ClusterTest,23349.549,60102355.932203405,flux,flux-node3,flux-node3.av.it.pt,311,neuronet-5g-core,0.139051090741094,85899345920,85899345920,0,0,8931131392,17179869184,8248737792,48.013973236083984,running,0,0,0,0,1202004,right,pdu,63.224,57.113,119082.00565609,0.279,14.1,119082.00565609,1.682,0.981,-8.376,752.61
2025-09-05 12:32:56,quickpizza,quickpizza-8b95978b5-jgvvs,quickpizza,neuronet-k8s-w2,flux,r4,Neuronet-ClusterTest,428680243000,1214122034,22284435456,33104523264,42991616,0,1512475,52752384,55898112,55898112,22284435456,33104523264,32768,quickpizza/quickpizza-8b95978b5-jgvvs,quickpizza,quickpizza-8b95978b5-jgvvs,quickpizza,flux,Neuronet-ClusterTest,27680.517,72182800.00000001,flux,flux-node1,flux-node1.av.it.pt,302,neuronet-k8s-m3,0.274294066235302,34359738368,34359738368,0,0,532320256,4294967296,3762647040,87.60595321655273,running,0,0,0,0,5495024,right,pdu,73.294,68.802,164799.00782753,0.32,10.5,164799.00782753,1.565,0.992,-6.174,4586.29
2025-09-05 12:33:56,quickpizza,quickpizza-8b95978b5-jgvvs,quickpizza,neuronet-k8s-w2,flux,r4,Neuronet-ClusterTest,547930014000,1911624151,22285381632,33104523264,41140224,0,2416510,80994304,85659648,85659648,22285381632,33104523264,32768,quickpizza/quickpizza-8b95978b5-jgvvs,quickpizza,quickpizza-8b95978b5-jgvvs,quickpizza,flux,Neuronet-ClusterTest,34659.126,116310149.99999996,flux,flux-node4,flux-node4.av.it.pt,179,neuronet-m1,0.424061711869552,64424509440,64424509440,0,0,618082304,4294967296,3676884992,85.60914993286133,running,0,0,0,0,8795939,right,pdu,58.616,59.268,129825.00616636,0.258,13.5,129825.00616636,1.632,0.985,-8.086,5157.61
2025-09-05 12:34:56,quickpizza,quickpizza-8b95978b5-jgvvs,quickpizza,neuronet-k8s-w2,flux,r4,Neuronet-ClusterTest,676931473000,2018559882,22284210176,33104523264,41070592,0,3138749,97517568,103350272,103350272,22284210176,33104523264,32768,quickpizza/quickpizza-8b95978b5-jgvvs,quickpizza,quickpizza-8b95978b5-jgvvs,quickpizza,flux,Neuronet-ClusterTest,41960.697,123755440.67796616,flux,flux-node4,flux-node4.av.it.pt,182,neuronet-w1,0.183357952500518,64424509440,64424509440,0,0,27687026688,34359738368,6672711680,19.420146942138672,running,0,0,0,0,5450821,right,pdu,66.218,71.259,164795.00782734,0.309,10.2,164795.00782734,1.605,0.991,-6.094,3325.3
2025-09-05 12:35:56,quickpizza,quickpizza-8b95978b5-jgvvs,quickpizza,neuronet-k8s-w2,flux,r4,Neuronet-ClusterTest,774923518000,1717366985,22286667776,33104523264,37179392,0,3878844,71974912,76529664,76529664,22286667776,33104523264,32768,quickpizza/quickpizza-8b95978b5-jgvvs,quickpizza,quickpizza-8b95978b5-jgvvs,quickpizza,flux,Neuronet-ClusterTest,48734.895,112903299.99999994,flux,flux-node3,flux-node3.av.it.pt,311,neuronet-5g-core,0.132811786804346,85899345920,85899345920,0,0,8916025344,17179869184,8263843840,48.10190200805664,running,0,0,0,0,1202244,left,pdu,79.198,70.114,178324.00846994,0.348,15.9,178324.00846994,1.658,0.982,-8.07,2767.47
2025-09-05 12:36:56,quickpizza,quickpizza-8b95978b5-jgvvs,quickpizza,neuronet-k8s-w2,flux,r4,Neuronet-ClusterTest,845184400000,481740417,22283583488,33104523264,39206912,0,4789621,55779328,58793984,58793984,22283583488,33104523264,32768,quickpizza/quickpizza-8b95978b5-jgvvs,quickpizza,quickpizza-8b95978b5-jgvvs,quickpizza,flux,Neuronet-ClusterTest,52812.915,67967000.00000007,flux,flux-node1,flux-node1.av.it.pt,300,neuronet-k8s-m1,0.294510348725475,34359738368,34359738368,0,0,716378112,4294967296,3578589184,83.32052230834961,running,0,0,0,0,5495461,left,pdu,57.968,61.475,146480.00695743,0.262,16.1,146480.00695743,1.764,0.972,-7.358,748.06
2025-09-05 12:37:56,quickpizza,quickpizza-8b95978b5-jgvvs,quickpizza,neuronet-k8s-w2,flux,r4,Neuronet-ClusterTest,895482401000,1447041319,22280712192,33104523264,41140224,0,5461223,65421312,69390336,69390336,22280712192,33104523264,32768,quickpizza/quickpizza-8b95978b5-jgvvs,quickpizza,quickpizza-8b95978b5-jgvvs,quickpizza,flux,Neuronet-ClusterTest,57690.093,81286300.0,flux,flux-node3,flux-node3.av.it.pt,185,neuronet-lb,0.0086120210500812,34359738368,34359738368,0,0,311525376,2147483648,1835958272,85.49346923828125,running,0,0,0,0,9246595,left,pdu,80.609,81.142,182420.00866449,0.353,9.0,182420.00866449,1.615,0.993,-2.476,1543.88
2025-09-05 12:38:56,quickpizza,quickpizza-8b95978b5-jgvvs,quickpizza,neuronet-k8s-w2,flux,r4,Neuronet-ClusterTest,1000932621000,1926430370,22273425408,33104523264,38477824,0,6256171,86695936,90841088,90841088,22273425408,33104523264,32768,quickpizza/quickpizza-8b95978b5-jgvvs,quickpizza,quickpizza-8b95978b5-jgvvs,quickpizza,flux,Neuronet-ClusterTest,64574.802,114745150.00000004,flux,flux-node4,flux-node4.av.it.pt,179,neuronet-m1,0.379710773656068,64424509440,64424509440,0,0,577265664,4294967296,3717701632,86.55948638916016,running,0,0,0,0,8796238,left,pdu,88.728,83.961,208777.00991638,0.388,9.1,208777.00991638,1.554,0.995,-4.798,1537.49
2025-09-05 12:39:56,quickpizza,quickpizza-8b95978b5-jgvvs,quickpizza,neuronet-k8s-w2,flux,r4,Neuronet-ClusterTest,1124237316000,2071186435,22273069056,33104523264,37117952,0,7015931,99229696,104722432,104722432,22273069056,33104523264,32768,quickpizza/quickpizza-8b95978b5-jgvvs,quickpizza,quickpizza-8b95978b5-jgvvs,quickpizza,flux,Neuronet-ClusterTest,71746.104,0.0,flux,flux-node3,flux-node3.av.it.pt,311,neuronet-5g-core,0.140676135514061,85899345920,85899345920,0,0,8911331328,17179869184,8268537856,48.12922477722168,running,0,0,0,0,1202485,left,pdu,74.626,72.221,178329.00847017,0.328,15.4,178329.00847017,1.67,0.986,-7.589,1537.71
2025-09-05 12:41:56,quickpizza,quickpizza-8b95978b5-jgvvs,quickpizza,neuronet-k8s-w2,flux,r4,Neuronet-ClusterTest,22041951000,48069982,22295797760,33104523264,22851584,0,29634,34426880,36253696,36253696,22295797760,33104523264,32768,quickpizza/quickpizza-8b95978b5-jgvvs,quickpizza,quickpizza-8b95978b5-jgvvs,quickpizza,flux,Neuronet-ClusterTest,1735.125,28896661.016949154,flux,flux-node5,flux-node5.av.it.pt,305,neuronet-k8s-w3,0.167756957355868,34359738368,34359738368,0,0,1883598848,4294967296,2411368448,56.14404678344727,running,0,0,0,0,5453210,right,pdu,68.353,65.581,164803.00782772,0.284,13.8,164803.00782772,1.593,0.986,-6.19,755.97
2025-09-05 12:42:58,quickpizza,quickpizza-8b95978b5-jgvvs,quickpizza,neuronet-k8s-w2,flux,r4,Neuronet-ClusterTest,44394428000,1022007608,22293635072,33104523264,24940544,0,78563,35160064,37449728,37449728,22293635072,33104523264,32768,quickpizza/quickpizza-8b95978b5-jgvvs,quickpizza,quickpizza-8b95978b5-jgvvs,quickpizza,flux,Neuronet-ClusterTest,5223.516,58139849.99999999,flux,flux-node5,flux-node5.av.it.pt,181,neuronet-m3,0.336992303784288,64424509440,64424509440,0,0,581091328,4294967296,3713875968,86.47041320800781,running,0,0,0,0,9753613,right,pdu,69.672,68.659,164804.00782777,0.306,13.7,164804.00782777,1.562,0.99,-6.178,980.32
2025-09-05 12:43:57,quickpizza,quickpizza-8b95978b5-jgvvs,quickpizza,neuronet-k8s-w2,flux,r4,Neuronet-ClusterTest,172083677000,2048898417,22283755520,33104523264,35106816,0,689475,79736832,84578304,84578304,22283755520,33104523264,32768,quickpizza/quickpizza-8b95978b5-jgvvs,quickpizza,quickpizza-8b95978b5-jgvvs,quickpizza,flux,Neuronet-ClusterTest,12402.312,119646600.0,flux,flux-node3,flux-node3.av.it.pt,306,neuronet-k8s-lb,0.0,34359738368,34359738368,0,0,407461888,2147483648,1740021760,81.02607727050781,running,0,0,0,0,5075678,right,pdu,85.209,85.448,217325.01032238,0.371,8.2,217325.01032238,1.579,0.997,-1.192,2915.92
2025-09-05 12:44:56,quickpizza,quickpizza-8b95978b5-jgvvs,quickpizza,neuronet-k8s-w2,flux,r4,Neuronet-ClusterTest,286964828000,2193507835,22280372224,33104523264,37867520,0,1164222,102072320,107954176,107954176,22280372224,33104523264,32768,quickpizza/quickpizza-8b95978b5-jgvvs,quickpizza,quickpizza-8b95978b5-jgvvs,quickpizza,flux,Neuronet-ClusterTest,19867.176,124414400.0,flux,flux-node3,flux-node3.av.it.pt,185,neuronet-lb,0.0388561827249023,34359738368,34359738368,0,0,308105216,2147483648,1839378432,85.6527328491211,running,0,0,0,0,9247016,right,pdu,71.76,70.813,164807.00782791,0.308,14.1,164807.00782791,1.578,0.992,-6.432,3352.05
2025-09-05 12:45:56,quickpizza,quickpizza-8b95978b5-jgvvs,quickpizza,neuronet-k8s-w2,flux,r4,Neuronet-ClusterTest,416771021000,1750229517,22278828032,33104523264,37822464,0,1812833,64151552,68734976,68734976,22278828032,33104523264,32768,quickpizza/quickpizza-8b95978b5-jgvvs,quickpizza,quickpizza-8b95978b5-jgvvs,quickpizza,flux,Neuronet-ClusterTest,26965.779,118310050.0,flux,flux-node4,flux-node4.av.it.pt,179,neuronet-m1,0.309531897540772,64424509440,64424509440,0,0,441749504,4294967296,3853217792,89.71471786499023,running,0,0,0,0,8796659,left,pdu,87.424,87.889,182430.00866496,0.382,9.3,182430.00866496,1.607,0.994,-3.896,5074.87
2025-09-05 12:46:56,quickpizza,quickpizza-8b95978b5-jgvvs,quickpizza,neuronet-k8s-w2,flux,r4,Neuronet-ClusterTest,476001279000,380624799,22275620864,33104523264,39882752,0,2433362,44281856,47058944,47058944,22275620864,33104523264,32768,quickpizza/quickpizza-8b95978b5-jgvvs,quickpizza,quickpizza-8b95978b5-jgvvs,quickpizza,flux,Neuronet-ClusterTest,30844.986,64653450.00000004,flux,flux-node3,flux-node3.av.it.pt,306,neuronet-k8s-lb,0.0150338173049102,34359738368,34359738368,0,0,405204992,2147483648,1742278656,81.13117218017578,running,0,0,0,0,5075858,right,pdu,72.761,73.052,164809.00782801,0.318,9.3,164809.00782801,1.581,0.99,-6.213,742.88
