_time,vm_id,cpuload,disk_free,disk_total,disk_used,disk_used_percentage,mem_free,mem_total,mem_used,mem_used_percentage,swap_free,swap_total,swap_used,swap_used_percentage,uptime,disk_free_gb,disk_total_gb,disk_used_gb,disk_usage_percent,scaph_process_cpu_usage_percentage,scaph_process_disk_read_bytes,scaph_process_disk_total_read_bytes,scaph_process_disk_total_write_bytes,scaph_process_disk_write_bytes,scaph_process_memory_bytes,scaph_process_memory_virtual_bytes,scaph_process_power_consumption_microwatts,uptime_hours,vm_power_watts
2025-08-04 06:25:00+00:00,305,0.0893054004205701,34359738368.0,34359738368.0,0.0,0.0,581672960.0,4294967296.0,3713294336.0,86.45687103271484,0.0,0.0,0.0,0.0,2665790.0,32.0,32.0,0.0,0.0,1.152469,0.0,5343444554.0,79120306176.0,1036288.0,4233900032.0,9905246208.0,802931.87529086,740.4972222222223,0.80293187529086
2025-08-04 06:25:00+00:00,303,0.114133084247456,34359738368.0,34359738368.0,0.0,0.0,1207857152.0,4294967296.0,3087110144.0,71.87738418579102,0.0,0.0,0.0,0.0,2665955.0,32.0,32.0,0.0,0.0,1.7821623,0.0,6872657482.0,95223738368.0,3747840.0,4132913152.0,9941901312.0,1241642.834829379,740.5430555555556,1.241642834829379
2025-08-04 06:25:00+00:00,304,0.100587456875434,34359738368.0,34359738368.0,0.0,0.0,520470528.0,4294967296.0,3774496768.0,87.88185119628906,0.0,0.0,0.0,0.0,2665810.0,32.0,32.0,0.0,0.0,1.1499826,0.0,5474020938.0,74120732672.0,679936.0,4294053888.0,9603227648.0,801199.5390337622,740.5027777777777,0.8011995390337622
2025-08-04 06:26:00+00:00,306,0.0106946778582923,34359738368.0,34359738368.0,0.0,0.0,372219904.0,2147483648.0,1775263744.0,82.66716003417969,0.0,0.0,0.0,0.0,2288199.0,32.0,32.0,0.0,0.0,0.08263521,0.0,2705370612.0,27451404288.0,0.0,2143596544.0,7479721984.0,76190.87822905257,635.6108333333333,0.07619087822905257
2025-08-04 06:27:00+00:00,305,0.0864725579302408,34359738368.0,34359738368.0,0.0,0.0,585125888.0,4294967296.0,3709841408.0,86.3764762878418,0.0,0.0,0.0,0.0,2665909.0,32.0,32.0,0.0,0.0,1.0873041,0.0,5343444554.0,79122554880.0,757760.0,4233900032.0,9888460800.0,796127.6830689621,740.5302777777778,0.7961276830689621
2025-08-04 06:27:00+00:00,303,0.146355158947821,34359738368.0,34359738368.0,0.0,0.0,1204457472.0,4294967296.0,3090509824.0,71.95653915405273,0.0,0.0,0.0,0.0,2666074.0,32.0,32.0,0.0,0.0,1.9027822,0.0,6872657482.0,95231569920.0,2641920.0,4132913152.0,9941901312.0,1393223.4453706837,740.5761111111111,1.3932234453706838
2025-08-04 06:27:00+00:00,304,0.0882635763796652,34359738368.0,34359738368.0,0.0,0.0,514932736.0,4294967296.0,3780034560.0,88.01078796386719,0.0,0.0,0.0,0.0,2665931.0,32.0,32.0,0.0,0.0,1.158643,0.0,5474020938.0,74122952704.0,839680.0,4294053888.0,9594834944.0,848362.2566240596,740.5363888888888,0.8483622566240596
2025-08-04 06:28:00+00:00,306,0.0,34359738368.0,34359738368.0,0.0,0.0,388247552.0,2147483648.0,1759236096.0,81.92081451416016,0.0,0.0,0.0,0.0,2288320.0,32.0,32.0,0.0,0.0,0.07402978,0.0,2705370612.0,27451985920.0,0.0,2141433856.0,7446151168.0,66330.98278850585,635.6444444444444,0.06633098278850585
2025-08-04 06:29:00+00:00,303,0.0705016378172242,34359738368.0,34359738368.0,0.0,0.0,1200218112.0,4294967296.0,3094749184.0,72.05524444580078,0.0,0.0,0.0,0.0,2666192.0,32.0,32.0,0.0,0.0,1.6337742,0.0,6872657482.0,95237554176.0,1830912.0,4132913152.0,9941901312.0,1165526.677258613,740.6088888888889,1.165526677258613
2025-08-04 06:29:00+00:00,304,0.0918910032716443,34359738368.0,34359738368.0,0.0,0.0,525611008.0,4294967296.0,3769356288.0,87.76216506958008,0.0,0.0,0.0,0.0,2666050.0,32.0,32.0,0.0,0.0,1.1336266,0.0,5474020938.0,74124283904.0,458752.0,4294053888.0,9586442240.0,808723.7836069799,740.5694444444445,0.8087237836069798
2025-08-04 06:29:00+00:00,305,0.108510081494231,34359738368.0,34359738368.0,0.0,0.0,586997760.0,4294967296.0,3707969536.0,86.33289337158203,0.0,0.0,0.0,0.0,2666032.0,32.0,32.0,0.0,0.0,1.0476062,0.0,5343444554.0,79124353024.0,888832.0,4233900032.0,9896853504.0,747357.276768775,740.5644444444445,0.747357276768775
2025-08-04 06:34:00+00:00,304,0.109671720169437,34359738368.0,34359738368.0,0.0,0.0,501211136.0,4294967296.0,3793756160.0,88.33026885986328,0.0,0.0,0.0,0.0,2666349.0,32.0,32.0,0.0,0.0,1.4495333,0.0,5474020938.0,74130337792.0,2048000.0,4294316032.0,9594834944.0,1001177.402146318,740.6525,1.001177402146318
2025-08-04 06:34:00+00:00,303,0.114184865332277,34359738368.0,34359738368.0,0.0,0.0,1168842752.0,4294967296.0,3126124544.0,72.78575897216797,0.0,0.0,0.0,0.0,2666492.0,32.0,32.0,0.0,0.0,1.6846759,0.0,6872657482.0,95247290368.0,2064384.0,4132913152.0,9941901312.0,1163587.9097001029,740.6922222222222,1.163587909700103
2025-08-04 06:34:00+00:00,305,0.0770724877454599,34359738368.0,34359738368.0,0.0,0.0,576352256.0,4294967296.0,3718615040.0,86.58075332641602,0.0,0.0,0.0,0.0,2666331.0,32.0,32.0,0.0,0.0,0.97065324,0.0,5343444554.0,79130234880.0,774144.0,4233900032.0,9896853504.0,670419.959359535,740.6475,0.670419959359535
